-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,WS50M
1996,5,17,9.39
1996,5,18,8.44
1996,5,19,7.58
1996,5,20,9.04
1996,5,21,9.29
1996,5,22,8.07
1996,5,23,10.18
1996,5,24,11.26
1996,5,25,11.06
1996,5,26,7.33
1996,5,27,14.79
1996,5,28,12.46
1996,5,29,8.49
1996,5,30,8.57
1996,5,31,7.4
1996,6,1,7.94
1996,6,2,13.5
1996,6,3,17.7
1996,6,4,21.5
1996,6,5,17.31
1996,6,6,28.5
1996,6,7,17.74
1996,6,8,9.48
1996,6,9,9.19
1996,6,10,10.75
1996,6,11,8.71
1996,6,12,8.61
1996,6,13,8.54
1996,6,14,13.92
1996,6,15,10.54
1996,6,16,7.08
1996,6,17,12.82
1996,6,18,22.94
1996,6,19,14.64
1996,6,20,10.24
1996,6,21,16.87
1996,6,22,13.69
1996,6,23,5.64
1996,6,24,13.66
1996,6,25,17.33
1996,6,26,17.74
1996,6,27,9.15
1996,6,28,8.97
1996,6,29,9.87
1996,6,30,7.66
1996,7,1,9.78
1996,7,2,10.64
1996,7,3,9.81
1996,7,4,9.61
1996,7,5,10.17
1996,7,6,10.28
1996,7,7,10.94
1996,7,8,11.39
1996,7,9,10.83
1996,7,10,9.68
1996,7,11,8.26
1996,7,12,9.38
1996,7,13,9.81
1996,7,14,6.69
1996,7,15,6.42
1996,7,16,9.85
1996,7,17,11.83
1996,7,18,12.94
1996,7,19,11.62
1996,7,20,13.02
1996,7,21,11.71
1996,7,22,13.47
1996,7,23,11.32
1996,7,24,10.46
1996,7,25,6.31
1996,7,26,4.03
1996,7,27,6.05
1996,7,28,10.99
1996,7,29,8.24
1996,7,30,10.84
1996,7,31,12.07
1996,8,1,15.66
1996,8,2,19.33
1996,8,3,18.74
1996,8,4,12.98
1996,8,5,5.76
1996,8,6,7.73
1996,8,7,7.66
1996,8,8,8.57
1996,8,9,6.51
1996,8,10,8.8
1996,8,11,14.76
1996,8,12,10.19
1996,8,13,12.21
1996,8,14,9.86
1996,8,15,14.89
1996,8,16,11.97
1996,8,17,16.39
1996,8,18,15.05
1996,8,19,8.4
1996,8,20,11.62
1996,8,21,13.04
1996,8,22,12.53
1996,8,23,13.91
1996,8,24,20.87
1996,8,25,21.3
1996,8,26,13.14
1996,8,27,10.11
1996,8,28,11.56
1996,8,29,13.3
1996,8,30,15.82
1996,8,31,9.42
1996,9,1,7.63
1996,9,2,5.12
1996,9,3,9.12
1996,9,4,11.44
1996,9,5,10.96
1996,9,6,7.93
1996,9,7,13.6
1996,9,8,21.34
1996,9,9,22.42
1996,9,10,23.52
1996,9,11,14.36
1996,9,12,14.94
1996,9,13,17.52
1996,9,14,8.48
1996,9,15,8.53
1996,9,16,11.26
1996,9,17,8.66
1996,9,18,7.86
1996,9,19,7.25
1996,9,20,8.98
1996,9,21,13.53
1996,9,22,6.2
1996,9,23,10.42
1996,9,24,11.5
1996,9,25,11.11
1996,9,26,8.83
1996,9,27,9.23
1996,9,28,9.99
1996,9,29,12.55
1996,9,30,8.16
1996,10,1,10.56
1996,10,2,11.21
1996,10,3,12.07
1996,10,4,12.47
1996,10,5,9.82
1996,10,6,8.59
1996,10,7,11.27
1996,10,8,25.33
1996,10,9,16.45
1996,10,10,17.15
1996,10,11,10.47
1996,10,12,6.3
1996,10,13,8.16
1996,10,14,14.87
1996,10,15,7.75
1996,10,16,6.68
1996,10,17,11.41
1996,10,18,6.25
1996,10,19,21.6
1996,10,20,16.5
1996,10,21,11.53
1996,10,22,7.78
1996,10,23,12.74
1996,10,24,6.43
1996,10,25,8.14
1996,10,26,8.6
1996,10,27,10.48
1996,10,28,13.74
1996,10,29,11.45
1996,10,30,13.56
1996,10,31,22.68
1996,11,1,23.12
1996,11,2,16.01
1996,11,3,8.83
1996,11,4,8.05
1996,11,5,8.7
1996,11,6,9.1
1996,11,7,8.01
1996,11,8,5.93
1996,11,9,8.18
1996,11,10,8.61
1996,11,11,7.17
1996,11,12,15.57
1996,11,13,20.81
1996,11,14,24.1
1996,11,15,17.43
1996,11,16,11.45
1996,11,17,8.5
1996,11,18,4.75
1996,11,19,4.79
1996,11,20,8.98
1996,11,21,13.56
1996,11,22,8.99
1996,11,23,9.33
1996,11,24,8.27
1996,11,25,6.72
1996,11,26,18.64
1996,11,27,26.5
1996,11,28,16.61
1996,11,29,11.99
1996,11,30,7.83
1996,12,1,5.96
1996,12,2,6.08
1996,12,3,8.69
1996,12,4,20.0
1996,12,5,11.93
1996,12,6,8.65
1996,12,7,10.28
1996,12,8,15.37
1996,12,9,15.45
1996,12,10,14.39
1996,12,11,16.33
1996,12,12,8.0
1996,12,13,8.12
1996,12,14,8.28
1996,12,15,10.84
1996,12,16,6.16
1996,12,17,7.39
1996,12,18,3.87
1996,12,19,5.83
1996,12,20,18.33
1996,12,21,23.06
1996,12,22,16.56
1996,12,23,24.98
1996,12,24,9.29
1996,12,25,5.72
1996,12,26,4.24
1996,12,27,5.83
1996,12,28,7.49
1996,12,29,12.63
1996,12,30,7.65
1996,12,31,5.51
1997,1,1,7.77
1997,1,2,8.49
1997,1,3,7.05
1997,1,4,5.51
1997,1,5,8.5
1997,1,6,6.71
1997,1,7,3.92
1997,1,8,4.55
1997,1,9,6.94
1997,1,10,4.43
1997,1,11,5.13
1997,1,12,6.75
1997,1,13,6.94
1997,1,14,5.23
1997,1,15,9.31
1997,1,16,5.53
1997,1,17,4.84
1997,1,18,19.93
1997,1,19,23.91
1997,1,20,7.1
1997,1,21,9.45
1997,1,22,5.46
1997,1,23,8.13
1997,1,24,18.47
1997,1,25,11.73
1997,1,26,11.07
1997,1,27,7.58
1997,1,28,13.15
1997,1,29,12.87
1997,1,30,6.42
1997,1,31,4.13
1997,2,1,6.89
1997,2,2,8.61
1997,2,3,6.99
1997,2,4,8.23
1997,2,5,10.93
1997,2,6,17.94
1997,2,7,7.04
1997,2,8,8.88
1997,2,9,16.93
1997,2,10,9.4
1997,2,11,6.42
1997,2,12,7.35
1997,2,13,9.78
1997,2,14,8.6
1997,2,15,4.55
1997,2,16,7.9
1997,2,17,10.57
1997,2,18,7.24
1997,2,19,5.47
1997,2,20,15.13
1997,2,21,12.36
1997,2,22,21.8
1997,2,23,10.91
1997,2,24,6.42
1997,2,25,6.78
1997,2,26,13.25
1997,2,27,9.68
1997,2,28,8.1
1997,3,1,9.0
1997,3,2,8.18
1997,3,3,8.53
1997,3,4,8.12
1997,3,5,18.01
1997,3,6,17.14
1997,3,7,10.25
1997,3,8,5.39
1997,3,9,9.15
1997,3,10,14.35
1997,3,11,8.12
1997,3,12,8.88
1997,3,13,9.12
1997,3,14,10.71
1997,3,15,12.28
1997,3,16,10.1
1997,3,17,12.28
1997,3,18,8.63
1997,3,19,11.34
1997,3,20,9.36
1997,3,21,6.55
1997,3,22,9.03
1997,3,23,11.47
1997,3,24,16.98
1997,3,25,18.29
1997,3,26,7.91
1997,3,27,12.91
1997,3,28,15.7
1997,3,29,10.95
1997,3,30,6.98
1997,3,31,4.13
1997,4,1,6.36
1997,4,2,7.1
1997,4,3,10.92
1997,4,4,9.69
1997,4,5,9.72
1997,4,6,10.36
1997,4,7,9.04
1997,4,8,11.52
1997,4,9,22.52
1997,4,10,22.44
1997,4,11,11.33
1997,4,12,4.56
1997,4,13,8.56
1997,4,14,10.31
1997,4,15,10.16
1997,4,16,7.63
1997,4,17,9.66
1997,4,18,9.87
1997,4,19,11.05
1997,4,20,8.97
1997,4,21,8.31
1997,4,22,7.66
1997,4,23,6.91
1997,4,24,9.52
1997,4,25,10.49
1997,4,26,12.43
1997,4,27,12.27
1997,4,28,9.42
1997,4,29,9.01
1997,4,30,13.31
1997,5,1,10.43
1997,5,2,9.89
1997,5,3,8.16
1997,5,4,20.15
1997,5,5,12.84
1997,5,6,7.87
1997,5,7,7.79
1997,5,8,12.06
1997,5,9,12.09
1997,5,10,8.5
1997,5,11,5.68
1997,5,12,10.0
1997,5,13,10.84
1997,5,14,11.44
1997,5,15,20.57
1997,5,16,17.82
1997,5,17,9.09
1997,5,18,8.78
1997,5,19,8.78
1997,5,20,8.64
1997,5,21,13.31
1997,5,22,9.92
1997,5,23,7.94
1997,5,24,10.39
1997,5,25,7.61
1997,5,26,10.16
1997,5,27,8.96
1997,5,28,8.48
1997,5,29,6.21
1997,5,30,9.01
1997,5,31,10.35
1997,6,1,12.48
1997,6,2,9.7
1997,6,3,7.16
1997,6,4,9.83
1997,6,5,5.98
1997,6,6,10.78
1997,6,7,10.96
1997,6,8,4.78
1997,6,9,11.27
1997,6,10,20.0
1997,6,11,9.3
1997,6,12,11.82
1997,6,13,9.18
1997,6,14,9.02
1997,6,15,7.01
1997,6,16,9.18
1997,6,17,17.02
1997,6,18,14.64
1997,6,19,18.52
1997,6,20,18.08
1997,6,21,13.84
1997,6,22,14.6
1997,6,23,12.07
1997,6,24,11.5
1997,6,25,11.84
1997,6,26,11.58
1997,6,27,10.01
1997,6,28,7.19
1997,6,29,7.54
1997,6,30,16.18
1997,7,1,9.7
1997,7,2,11.54
1997,7,3,11.58
1997,7,4,13.6
1997,7,5,9.12
1997,7,6,14.49
1997,7,7,18.38
1997,7,8,11.67
1997,7,9,6.68
1997,7,10,11.12
1997,7,11,9.11
1997,7,12,11.11
1997,7,13,11.73
1997,7,14,10.67
1997,7,15,15.48
1997,7,16,18.48
1997,7,17,22.65
1997,7,18,18.24
1997,7,19,12.33
1997,7,20,9.02
1997,7,21,7.25
1997,7,22,12.9
1997,7,23,10.94
1997,7,24,8.74
1997,7,25,10.72
1997,7,26,10.3
1997,7,27,15.32
1997,7,28,10.27
1997,7,29,13.31
1997,7,30,7.81
1997,7,31,9.44
1997,8,1,9.46
1997,8,2,10.25
1997,8,3,12.67
1997,8,4,8.85
1997,8,5,5.82
1997,8,6,9.49
1997,8,7,16.55
1997,8,8,14.05
1997,8,9,12.63
1997,8,10,10.86
1997,8,11,10.8
1997,8,12,12.3
1997,8,13,11.99
1997,8,14,13.15
1997,8,15,26.65
1997,8,16,19.41
1997,8,17,10.62
1997,8,18,9.35
1997,8,19,11.0
1997,8,20,10.43
1997,8,21,24.14
1997,8,22,19.31
1997,8,23,14.1
1997,8,24,11.68
1997,8,25,9.44
1997,8,26,17.25
1997,8,27,14.09
1997,8,28,9.48
1997,8,29,9.95
1997,8,30,17.74
1997,8,31,13.85
1997,9,1,12.26
1997,9,2,12.84
1997,9,3,9.79
1997,9,4,11.66
1997,9,5,7.79
1997,9,6,10.96
1997,9,7,13.17
1997,9,8,11.44
1997,9,9,9.07
1997,9,10,10.43
1997,9,11,8.54
1997,9,12,8.85
1997,9,13,7.24
1997,9,14,7.38
1997,9,15,11.57
1997,9,16,10.22
1997,9,17,6.91
1997,9,18,8.7
1997,9,19,7.34
1997,9,20,8.39
1997,9,21,8.58
1997,9,22,7.74
1997,9,23,5.94
1997,9,24,8.24
1997,9,25,7.81
1997,9,26,7.26
1997,9,27,10.25
1997,9,28,8.56
1997,9,29,5.82
1997,9,30,3.13
1997,10,1,8.41
1997,10,2,9.11
1997,10,3,10.46
1997,10,4,13.54
1997,10,5,15.92
1997,10,6,20.64
1997,10,7,21.05
1997,10,8,30.86
1997,10,9,28.78
1997,10,10,15.21
1997,10,11,6.79
1997,10,12,8.73
1997,10,13,7.55
1997,10,14,11.77
1997,10,15,7.03
1997,10,16,7.92
1997,10,17,10.04
1997,10,18,9.25
1997,10,19,3.42
1997,10,20,3.25
1997,10,21,6.58
1997,10,22,9.27
1997,10,23,9.77
1997,10,24,9.55
1997,10,25,11.3
1997,10,26,9.93
1997,10,27,8.59
1997,10,28,12.57
1997,10,29,8.15
1997,10,30,8.88
1997,10,31,6.72
1997,11,1,10.85
1997,11,2,8.65
1997,11,3,4.61
1997,11,4,13.32
1997,11,5,18.18
1997,11,6,9.93
1997,11,7,10.5
1997,11,8,7.23
1997,11,9,6.87
1997,11,10,5.75
1997,11,11,7.83
1997,11,12,9.29
1997,11,13,8.29
1997,11,14,9.1
1997,11,15,11.68
1997,11,16,12.17
1997,11,17,10.11
1997,11,18,6.6
1997,11,19,10.58
1997,11,20,10.82
1997,11,21,9.58
1997,11,22,8.18
1997,11,23,8.77
1997,11,24,8.26
1997,11,25,6.86
1997,11,26,7.53
1997,11,27,8.84
1997,11,28,11.21
1997,11,29,23.58
1997,11,30,26.83
1997,12,1,24.44
1997,12,2,13.96
1997,12,3,16.43
1997,12,4,11.33
1997,12,5,10.49
1997,12,6,7.08
1997,12,7,5.87
1997,12,8,4.9
1997,12,9,8.4
1997,12,10,6.76
1997,12,11,17.12
1997,12,12,21.28
1997,12,13,14.73
1997,12,14,15.5
1997,12,15,19.31
1997,12,16,24.45
1997,12,17,24.95
1997,12,18,22.24
1997,12,19,12.63
1997,12,20,9.86
1997,12,21,7.6
1997,12,22,13.18
1997,12,23,14.82
1997,12,24,9.84
1997,12,25,4.83
1997,12,26,3.37
1997,12,27,5.05
1997,12,28,3.09
1997,12,29,3.68
1997,12,30,2.66
1997,12,31,4.96
1998,1,1,14.0
1998,1,2,13.13
1998,1,3,15.35
1998,1,4,11.69
1998,1,5,8.51
1998,1,6,5.04
1998,1,7,7.26
1998,1,8,5.0
1998,1,9,4.72
1998,1,10,6.12
1998,1,11,9.31
1998,1,12,7.16
1998,1,13,6.3
1998,1,14,7.5
1998,1,15,11.78
1998,1,16,6.14
1998,1,17,7.5
1998,1,18,4.55
1998,1,19,3.85
1998,1,20,8.22
1998,1,21,15.69
1998,1,22,19.37
1998,1,23,9.33
1998,1,24,6.58
1998,1,25,10.07
1998,1,26,12.88
1998,1,27,6.08
1998,1,28,17.24
1998,1,29,13.86
1998,1,30,7.07
1998,1,31,7.56
1998,2,1,6.13
1998,2,2,6.85
1998,2,3,9.08
1998,2,4,7.55
1998,2,5,26.14
1998,2,6,16.04
1998,2,7,6.54
1998,2,8,6.93
1998,2,9,9.2
1998,2,10,6.31
1998,2,11,5.86
1998,2,12,5.81
1998,2,13,7.54
1998,2,14,11.65
1998,2,15,18.21
1998,2,16,22.02
1998,2,17,14.83
1998,2,18,11.68
1998,2,19,7.47
1998,2,20,7.68
1998,2,21,8.93
1998,2,22,5.34
1998,2,23,7.93
1998,2,24,11.67
1998,2,25,14.95
1998,2,26,13.08
1998,2,27,9.27
1998,2,28,4.82
1998,3,1,3.66
1998,3,2,6.02
1998,3,3,10.28
1998,3,4,8.54
1998,3,5,9.16
1998,3,6,7.8
1998,3,7,9.87
1998,3,8,7.46
1998,3,9,7.05
1998,3,10,8.54
1998,3,11,9.37
1998,3,12,16.1
1998,3,13,14.59
1998,3,14,8.81
1998,3,15,10.05
1998,3,16,7.36
1998,3,17,9.96
1998,3,18,17.87
1998,3,19,10.55
1998,3,20,11.32
1998,3,21,11.48
1998,3,22,7.67
1998,3,23,14.71
1998,3,24,10.48
1998,3,25,10.3
1998,3,26,10.98
1998,3,27,9.17
1998,3,28,10.24
1998,3,29,9.82
1998,3,30,9.27
1998,3,31,11.95
1998,4,1,15.86
1998,4,2,12.71
1998,4,3,7.15
1998,4,4,10.02
1998,4,5,11.77
1998,4,6,26.2
1998,4,7,16.1
1998,4,8,11.89
1998,4,9,9.83
1998,4,10,8.42
1998,4,11,10.89
1998,4,12,9.83
1998,4,13,2.86
1998,4,14,2.7
1998,4,15,5.82
1998,4,16,6.57
1998,4,17,8.38
1998,4,18,7.29
1998,4,19,7.16
1998,4,20,4.73
1998,4,21,6.23
1998,4,22,7.3
1998,4,23,7.18
1998,4,24,7.77
1998,4,25,6.11
1998,4,26,8.56
1998,4,27,9.08
1998,4,28,10.25
1998,4,29,9.82
1998,4,30,9.24
1998,5,1,7.97
1998,5,2,7.47
1998,5,3,7.77
1998,5,4,15.89
1998,5,5,23.86
1998,5,6,11.16
1998,5,7,9.75
1998,5,8,11.16
1998,5,9,10.08
1998,5,10,10.46
1998,5,11,16.39
1998,5,12,10.23
1998,5,13,10.45
1998,5,14,11.12
1998,5,15,12.78
1998,5,16,10.3
1998,5,17,11.73
1998,5,18,12.92
1998,5,19,8.19
1998,5,20,8.88
1998,5,21,8.78
1998,5,22,9.02
1998,5,23,9.9
1998,5,24,8.6
1998,5,25,9.09
1998,5,26,12.42
1998,5,27,8.99
1998,5,28,10.16
1998,5,29,10.09
1998,5,30,27.75
1998,5,31,20.16
1998,6,1,9.82
1998,6,2,8.91
1998,6,3,9.98
1998,6,4,9.19
1998,6,5,10.36
1998,6,6,14.74
1998,6,7,12.18
1998,6,8,13.4
1998,6,9,23.29
1998,6,10,11.81
1998,6,11,9.8
1998,6,12,13.08
1998,6,13,12.49
1998,6,14,9.75
1998,6,15,9.9
1998,6,16,13.49
1998,6,17,9.33
1998,6,18,9.2
1998,6,19,13.35
1998,6,20,13.49
1998,6,21,9.55
1998,6,22,17.64
1998,6,23,28.38
1998,6,24,14.78
1998,6,25,14.3
1998,6,26,27.98
1998,6,27,23.72
1998,6,28,12.54
1998,6,29,4.97
1998,6,30,7.38
1998,7,1,9.98
1998,7,2,11.24
1998,7,3,8.73
1998,7,4,7.68
1998,7,5,8.6
1998,7,6,8.75
1998,7,7,6.47
1998,7,8,10.15
1998,7,9,19.8
1998,7,10,12.52
1998,7,11,7.57
1998,7,12,19.82
1998,7,13,12.66
1998,7,14,11.67
1998,7,15,7.84
1998,7,16,10.26
1998,7,17,11.99
1998,7,18,9.81
1998,7,19,6.91
1998,7,20,7.66
1998,7,21,8.63
1998,7,22,8.38
1998,7,23,9.75
1998,7,24,10.38
1998,7,25,20.42
1998,7,26,30.3
1998,7,27,20.44
1998,7,28,21.87
1998,7,29,23.36
1998,7,30,13.85
1998,7,31,15.87
1998,8,1,18.31
1998,8,2,13.21
1998,8,3,11.34
1998,8,4,10.68
1998,8,5,10.25
1998,8,6,11.38
1998,8,7,15.12
1998,8,8,13.97
1998,8,9,20.38
1998,8,10,24.47
1998,8,11,20.21
1998,8,12,12.51
1998,8,13,8.65
1998,8,14,8.37
1998,8,15,7.89
1998,8,16,9.23
1998,8,17,7.85
1998,8,18,11.1
1998,8,19,8.84
1998,8,20,8.72
1998,8,21,14.12
1998,8,22,11.84
1998,8,23,8.49
1998,8,24,12.11
1998,8,25,8.54
1998,8,26,9.09
1998,8,27,8.97
1998,8,28,8.14
1998,8,29,16.1
1998,8,30,17.85
1998,8,31,7.73
1998,9,1,10.71
1998,9,2,10.83
1998,9,3,7.91
1998,9,4,8.03
1998,9,5,14.31
1998,9,6,5.78
1998,9,7,9.14
1998,9,8,7.27
1998,9,9,9.63
1998,9,10,11.3
1998,9,11,11.2
1998,9,12,7.44
1998,9,13,7.78
1998,9,14,15.63
1998,9,15,18.1
1998,9,16,27.0
1998,9,17,14.3
1998,9,18,7.53
1998,9,19,8.68
1998,9,20,8.73
1998,9,21,10.01
1998,9,22,10.72
1998,9,23,8.17
1998,9,24,12.13
1998,9,25,8.44
1998,9,26,9.26
1998,9,27,7.96
1998,9,28,9.73
1998,9,29,9.41
1998,9,30,10.88
1998,10,1,9.61
1998,10,2,18.98
1998,10,3,5.91
1998,10,4,5.51
1998,10,5,5.17
1998,10,6,5.91
1998,10,7,6.37
1998,10,8,5.89
1998,10,9,12.46
1998,10,10,22.5
1998,10,11,6.81
1998,10,12,6.92
1998,10,13,8.99
1998,10,14,13.84
1998,10,15,21.67
1998,10,16,12.61
1998,10,17,14.64
1998,10,18,8.07
1998,10,19,8.49
1998,10,20,4.02
1998,10,21,9.26
1998,10,22,8.54
1998,10,23,6.95
1998,10,24,13.97
1998,10,25,14.02
1998,10,26,9.48
1998,10,27,9.17
1998,10,28,7.87
1998,10,29,9.2
1998,10,30,11.01
1998,10,31,13.19
1998,11,1,13.25
1998,11,2,11.15
1998,11,3,10.35
1998,11,4,14.79
1998,11,5,20.65
1998,11,6,20.84
1998,11,7,11.56
1998,11,8,8.93
1998,11,9,11.88
1998,11,10,6.39
1998,11,11,11.72
1998,11,12,21.94
1998,11,13,10.17
1998,11,14,8.61
1998,11,15,10.3
1998,11,16,9.75
1998,11,17,10.37
1998,11,18,16.77
1998,11,19,19.68
1998,11,20,22.92
1998,11,21,13.05
1998,11,22,12.35
1998,11,23,8.47
1998,11,24,20.06
1998,11,25,16.03
1998,11,26,7.89
1998,11,27,11.27
1998,11,28,11.94
1998,11,29,10.89
1998,11,30,13.29
1998,12,1,13.01
1998,12,2,10.21
1998,12,3,9.09
1998,12,4,8.73
1998,12,5,5.52
1998,12,6,10.96
1998,12,7,7.1
1998,12,8,7.33
1998,12,9,5.98
1998,12,10,4.4
1998,12,11,10.7
1998,12,12,10.92
1998,12,13,5.3
1998,12,14,4.75
1998,12,15,5.41
1998,12,16,4.81
1998,12,17,7.66
1998,12,18,14.47
1998,12,19,13.71
1998,12,20,6.72
1998,12,21,7.04
1998,12,22,4.75
1998,12,23,9.29
1998,12,24,15.33
1998,12,25,12.36
1998,12,26,13.95
1998,12,27,11.32
1998,12,28,7.05
1998,12,29,7.64
1998,12,30,7.21
1998,12,31,4.91
1999,1,1,4.85
1999,1,2,9.97
1999,1,3,18.2
1999,1,4,6.67
1999,1,5,6.96
1999,1,6,4.66
1999,1,7,8.34
1999,1,8,19.66
1999,1,9,17.21
1999,1,10,9.47
1999,1,11,6.05
1999,1,12,8.86
1999,1,13,6.19
1999,1,14,7.03
1999,1,15,11.14
1999,1,16,12.43
1999,1,17,17.51
1999,1,18,14.17
1999,1,19,8.27
1999,1,20,11.2
1999,1,21,7.52
1999,1,22,6.08
1999,1,23,7.98
1999,1,24,5.94
1999,1,25,8.38
1999,1,26,6.94
1999,1,27,5.98
1999,1,28,6.92
1999,1,29,8.27
1999,1,30,5.79
1999,1,31,6.43
1999,2,1,7.67
1999,2,2,9.61
1999,2,3,7.96
1999,2,4,8.14
1999,2,5,7.29
1999,2,6,9.55
1999,2,7,8.04
1999,2,8,8.28
1999,2,9,15.7
1999,2,10,9.63
1999,2,11,8.06
1999,2,12,8.57
1999,2,13,9.41
1999,2,14,9.21
1999,2,15,5.02
1999,2,16,6.26
1999,2,17,12.33
1999,2,18,13.74
1999,2,19,10.11
1999,2,20,7.89
1999,2,21,7.99
1999,2,22,7.7
1999,2,23,7.59
1999,2,24,7.0
1999,2,25,23.7
1999,2,26,28.37
1999,2,27,12.32
1999,2,28,8.35
1999,3,1,9.67
1999,3,2,9.9
1999,3,3,12.5
1999,3,4,13.85
1999,3,5,10.06
1999,3,6,18.88
1999,3,7,15.52
1999,3,8,9.38
1999,3,9,12.06
1999,3,10,13.56
1999,3,11,10.78
1999,3,12,4.93
1999,3,13,6.37
1999,3,14,10.34
1999,3,15,8.71
1999,3,16,9.7
1999,3,17,8.79
1999,3,18,7.55
1999,3,19,10.13
1999,3,20,6.38
1999,3,21,4.61
1999,3,22,15.81
1999,3,23,11.9
1999,3,24,8.41
1999,3,25,5.94
1999,3,26,8.72
1999,3,27,9.26
1999,3,28,11.88
1999,3,29,11.32
1999,3,30,18.75
1999,3,31,14.19
1999,4,1,6.21
1999,4,2,3.05
1999,4,3,10.65
1999,4,4,6.63
1999,4,5,5.42
1999,4,6,14.36
1999,4,7,18.93
1999,4,8,16.52
1999,4,9,9.06
1999,4,10,8.39
1999,4,11,7.59
1999,4,12,9.7
1999,4,13,10.37
1999,4,14,4.28
1999,4,15,7.5
1999,4,16,11.64
1999,4,17,14.32
1999,4,18,13.19
1999,4,19,12.01
1999,4,20,7.56
1999,4,21,11.09
1999,4,22,5.56
1999,4,23,9.37
1999,4,24,11.67
1999,4,25,9.51
1999,4,26,8.02
1999,4,27,9.5
1999,4,28,8.23
1999,4,29,9.41
1999,4,30,9.38
1999,5,1,9.35
1999,5,2,10.08
1999,5,3,8.69
1999,5,4,13.16
1999,5,5,11.24
1999,5,6,8.57
1999,5,7,7.31
1999,5,8,10.62
1999,5,9,7.15
1999,5,10,9.98
1999,5,11,21.09
1999,5,12,22.49
1999,5,13,5.7
1999,5,14,24.66
1999,5,15,14.61
1999,5,16,6.62
1999,5,17,14.8
1999,5,18,11.17
1999,5,19,14.77
1999,5,20,7.77
1999,5,21,8.44
1999,5,22,9.92
1999,5,23,11.6
1999,5,24,5.15
1999,5,25,7.22
1999,5,26,12.47
1999,5,27,16.6
1999,5,28,25.03
1999,5,29,11.48
1999,5,30,6.14
1999,5,31,6.55
1999,6,1,10.18
1999,6,2,14.89
1999,6,3,19.98
1999,6,4,23.89
1999,6,5,11.33
1999,6,6,8.72
1999,6,7,7.74
1999,6,8,10.56
1999,6,9,9.46
1999,6,10,9.58
1999,6,11,11.02
1999,6,12,11.11
1999,6,13,11.33
1999,6,14,21.44
1999,6,15,14.0
1999,6,16,19.37
1999,6,17,21.89
1999,6,18,14.19
1999,6,19,9.45
1999,6,20,8.84
1999,6,21,8.73
1999,6,22,9.87
1999,6,23,7.38
1999,6,24,7.04
1999,6,25,9.83
1999,6,26,10.25
1999,6,27,9.04
1999,6,28,8.09
1999,6,29,6.3
1999,6,30,4.27
1999,7,1,10.74
1999,7,2,15.01
1999,7,3,25.47
1999,7,4,13.21
1999,7,5,7.12
1999,7,6,6.58
1999,7,7,7.34
1999,7,8,5.02
1999,7,9,14.38
1999,7,10,14.76
1999,7,11,7.72
1999,7,12,5.44
1999,7,13,6.7
1999,7,14,8.19
1999,7,15,11.92
1999,7,16,10.02
1999,7,17,10.71
1999,7,18,14.12
1999,7,19,20.39
1999,7,20,23.18
1999,7,21,16.55
1999,7,22,9.0
1999,7,23,8.87
1999,7,24,7.35
1999,7,25,6.29
1999,7,26,11.49
1999,7,27,7.51
1999,7,28,9.12
1999,7,29,10.43
1999,7,30,10.09
1999,7,31,11.53
1999,8,1,8.93
1999,8,2,8.89
1999,8,3,8.41
1999,8,4,10.6
1999,8,5,14.59
1999,8,6,11.7
1999,8,7,11.28
1999,8,8,8.62
1999,8,9,13.61
1999,8,10,16.72
1999,8,11,18.34
1999,8,12,13.43
1999,8,13,11.36
1999,8,14,10.18
1999,8,15,11.82
1999,8,16,9.68
1999,8,17,11.2
1999,8,18,7.15
1999,8,19,7.88
1999,8,20,9.45
1999,8,21,12.98
1999,8,22,21.01
1999,8,23,13.71
1999,8,24,11.35
1999,8,25,8.67
1999,8,26,9.66
1999,8,27,8.64
1999,8,28,8.32
1999,8,29,9.5
1999,8,30,8.64
1999,8,31,10.28
1999,9,1,10.37
1999,9,2,13.29
1999,9,3,8.23
1999,9,4,10.96
1999,9,5,10.56
1999,9,6,6.48
1999,9,7,8.18
1999,9,8,6.16
1999,9,9,8.21
1999,9,10,9.53
1999,9,11,9.35
1999,9,12,10.02
1999,9,13,14.35
1999,9,14,26.44
1999,9,15,29.19
1999,9,16,22.89
1999,9,17,9.55
1999,9,18,15.16
1999,9,19,25.91
1999,9,20,15.52
1999,9,21,5.17
1999,9,22,8.34
1999,9,23,6.34
1999,9,24,5.79
1999,9,25,6.55
1999,9,26,10.29
1999,9,27,8.44
1999,9,28,7.21
1999,9,29,6.6
1999,9,30,10.03
1999,10,1,7.27
1999,10,2,6.87
1999,10,3,8.45
1999,10,4,9.15
1999,10,5,10.86
1999,10,6,20.46
1999,10,7,10.84
1999,10,8,6.9
1999,10,9,4.34
1999,10,10,12.15
1999,10,11,9.03
1999,10,12,8.26
1999,10,13,9.45
1999,10,14,10.27
1999,10,15,10.63
1999,10,16,9.97
1999,10,17,14.51
1999,10,18,10.14
1999,10,19,13.96
1999,10,20,10.87
