-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,RH2M
1996,5,17,90.24
1996,5,18,80.34
1996,5,19,75.13
1996,5,20,83.86
1996,5,21,75.6
1996,5,22,89.89
1996,5,23,82.86
1996,5,24,83.43
1996,5,25,82.1
1996,5,26,87.86
1996,5,27,89.09
1996,5,28,67.64
1996,5,29,72.85
1996,5,30,68.97
1996,5,31,69.45
1996,6,1,66.0
1996,6,2,76.61
1996,6,3,64.04
1996,6,4,62.27
1996,6,5,63.57
1996,6,6,62.95
1996,6,7,67.23
1996,6,8,75.0
1996,6,9,70.12
1996,6,10,68.75
1996,6,11,71.65
1996,6,12,64.61
1996,6,13,70.65
1996,6,14,72.9
1996,6,15,74.2
1996,6,16,75.55
1996,6,17,77.29
1996,6,18,71.97
1996,6,19,70.49
1996,6,20,74.48
1996,6,21,73.48
1996,6,22,68.13
1996,6,23,73.21
1996,6,24,75.46
1996,6,25,62.87
1996,6,26,59.8
1996,6,27,58.51
1996,6,28,72.72
1996,6,29,56.13
1996,6,30,61.18
1996,7,1,57.39
1996,7,2,77.31
1996,7,3,81.52
1996,7,4,77.26
1996,7,5,77.79
1996,7,6,68.21
1996,7,7,58.93
1996,7,8,67.89
1996,7,9,85.65
1996,7,10,79.93
1996,7,11,68.3
1996,7,12,88.4
1996,7,13,72.75
1996,7,14,76.72
1996,7,15,82.45
1996,7,16,85.25
1996,7,17,75.43
1996,7,18,68.95
1996,7,19,60.95
1996,7,20,59.32
1996,7,21,72.59
1996,7,22,69.5
1996,7,23,69.31
1996,7,24,74.11
1996,7,25,68.63
1996,7,26,66.8
1996,7,27,77.7
1996,7,28,77.65
1996,7,29,79.27
1996,7,30,67.88
1996,7,31,67.01
1996,8,1,64.1
1996,8,2,67.63
1996,8,3,69.76
1996,8,4,70.87
1996,8,5,76.22
1996,8,6,74.69
1996,8,7,63.08
1996,8,8,64.3
1996,8,9,73.69
1996,8,10,75.75
1996,8,11,74.9
1996,8,12,72.92
1996,8,13,71.73
1996,8,14,69.55
1996,8,15,80.91
1996,8,16,83.7
1996,8,17,82.64
1996,8,18,79.21
1996,8,19,72.18
1996,8,20,77.3
1996,8,21,73.77
1996,8,22,75.71
1996,8,23,69.14
1996,8,24,72.94
1996,8,25,63.17
1996,8,26,65.59
1996,8,27,65.94
1996,8,28,65.86
1996,8,29,63.49
1996,8,30,59.41
1996,8,31,64.15
1996,9,1,66.37
1996,9,2,67.27
1996,9,3,66.62
1996,9,4,72.35
1996,9,5,73.53
1996,9,6,66.95
1996,9,7,71.8
1996,9,8,77.11
1996,9,9,74.05
1996,9,10,65.52
1996,9,11,65.19
1996,9,12,60.09
1996,9,13,56.6
1996,9,14,74.71
1996,9,15,72.38
1996,9,16,74.06
1996,9,17,71.73
1996,9,18,67.21
1996,9,19,63.79
1996,9,20,78.39
1996,9,21,79.56
1996,9,22,77.09
1996,9,23,76.54
1996,9,24,76.99
1996,9,25,70.65
1996,9,26,70.54
1996,9,27,84.39
1996,9,28,62.02
1996,9,29,55.12
1996,9,30,63.32
1996,10,1,52.01
1996,10,2,70.43
1996,10,3,74.36
1996,10,4,69.42
1996,10,5,67.31
1996,10,6,64.87
1996,10,7,72.61
1996,10,8,78.86
1996,10,9,81.89
1996,10,10,65.45
1996,10,11,69.97
1996,10,12,71.22
1996,10,13,74.29
1996,10,14,73.66
1996,10,15,70.34
1996,10,16,78.69
1996,10,17,72.33
1996,10,18,67.89
1996,10,19,78.64
1996,10,20,68.56
1996,10,21,66.1
1996,10,22,66.85
1996,10,23,70.67
1996,10,24,67.2
1996,10,25,73.0
1996,10,26,62.78
1996,10,27,61.06
1996,10,28,77.57
1996,10,29,65.35
1996,10,30,62.89
1996,10,31,57.54
1996,11,1,56.07
1996,11,2,58.58
1996,11,3,62.83
1996,11,4,63.14
1996,11,5,63.75
1996,11,6,65.37
1996,11,7,67.41
1996,11,8,63.67
1996,11,9,57.83
1996,11,10,61.38
1996,11,11,62.62
1996,11,12,69.02
1996,11,13,55.44
1996,11,14,62.2
1996,11,15,53.99
1996,11,16,58.8
1996,11,17,64.35
1996,11,18,70.31
1996,11,19,64.16
1996,11,20,71.28
1996,11,21,70.91
1996,11,22,69.52
1996,11,23,66.72
1996,11,24,62.37
1996,11,25,62.33
1996,11,26,66.07
1996,11,27,66.02
1996,11,28,79.73
1996,11,29,70.82
1996,11,30,68.84
1996,12,1,66.1
1996,12,2,64.03
1996,12,3,70.64
1996,12,4,65.4
1996,12,5,59.01
1996,12,6,64.12
1996,12,7,67.39
1996,12,8,63.21
1996,12,9,69.79
1996,12,10,62.56
1996,12,11,66.5
1996,12,12,69.56
1996,12,13,67.42
1996,12,14,69.02
1996,12,15,68.03
1996,12,16,72.23
1996,12,17,76.21
1996,12,18,73.36
1996,12,19,75.03
1996,12,20,77.55
1996,12,21,67.7
1996,12,22,74.99
1996,12,23,78.17
1996,12,24,87.32
1996,12,25,84.7
1996,12,26,77.82
1996,12,27,75.77
1996,12,28,76.82
1996,12,29,74.21
1996,12,30,66.48
1996,12,31,65.6
1997,1,1,74.57
1997,1,2,81.6
1997,1,3,73.48
1997,1,4,66.95
1997,1,5,60.47
1997,1,6,72.79
1997,1,7,75.77
1997,1,8,75.54
1997,1,9,77.3
1997,1,10,68.55
1997,1,11,67.5
1997,1,12,66.64
1997,1,13,73.04
1997,1,14,76.85
1997,1,15,79.34
1997,1,16,69.06
1997,1,17,72.68
1997,1,18,81.37
1997,1,19,66.73
1997,1,20,71.25
1997,1,21,70.28
1997,1,22,71.22
1997,1,23,70.02
1997,1,24,72.5
1997,1,25,66.42
1997,1,26,71.07
1997,1,27,68.14
1997,1,28,71.74
1997,1,29,68.42
1997,1,30,63.14
1997,1,31,59.49
1997,2,1,65.27
1997,2,2,59.79
1997,2,3,63.84
1997,2,4,66.23
1997,2,5,77.85
1997,2,6,69.02
1997,2,7,70.54
1997,2,8,71.44
1997,2,9,70.79
1997,2,10,65.64
1997,2,11,63.79
1997,2,12,61.96
1997,2,13,68.24
1997,2,14,73.32
1997,2,15,67.95
1997,2,16,66.24
1997,2,17,73.45
1997,2,18,67.23
1997,2,19,61.1
1997,2,20,71.6
1997,2,21,66.3
1997,2,22,70.33
1997,2,23,71.07
1997,2,24,77.86
1997,2,25,78.95
1997,2,26,64.37
1997,2,27,67.99
1997,2,28,65.21
1997,3,1,65.67
1997,3,2,65.42
1997,3,3,71.39
1997,3,4,61.0
1997,3,5,81.43
1997,3,6,65.06
1997,3,7,66.48
1997,3,8,67.33
1997,3,9,65.39
1997,3,10,71.51
1997,3,11,68.91
1997,3,12,74.29
1997,3,13,68.1
1997,3,14,76.49
1997,3,15,73.81
1997,3,16,73.47
1997,3,17,73.91
1997,3,18,67.93
1997,3,19,66.46
1997,3,20,71.13
1997,3,21,67.45
1997,3,22,73.34
1997,3,23,76.07
1997,3,24,79.88
1997,3,25,68.19
1997,3,26,67.43
1997,3,27,69.84
1997,3,28,70.88
1997,3,29,69.25
1997,3,30,81.47
1997,3,31,75.32
1997,4,1,72.78
1997,4,2,74.57
1997,4,3,75.5
1997,4,4,78.75
1997,4,5,74.65
1997,4,6,75.32
1997,4,7,65.52
1997,4,8,79.02
1997,4,9,83.48
1997,4,10,71.29
1997,4,11,69.81
1997,4,12,68.11
1997,4,13,80.62
1997,4,14,80.6
1997,4,15,76.5
1997,4,16,80.45
1997,4,17,85.66
1997,4,18,71.3
1997,4,19,73.61
1997,4,20,72.4
1997,4,21,60.65
1997,4,22,75.91
1997,4,23,68.35
1997,4,24,59.06
1997,4,25,63.84
1997,4,26,63.28
1997,4,27,65.3
1997,4,28,79.99
1997,4,29,72.67
1997,4,30,78.98
1997,5,1,74.38
1997,5,2,75.24
1997,5,3,81.1
1997,5,4,61.93
1997,5,5,58.69
1997,5,6,77.29
1997,5,7,72.28
1997,5,8,74.69
1997,5,9,70.11
1997,5,10,85.1
1997,5,11,94.22
1997,5,12,99.48
1997,5,13,86.16
1997,5,14,71.16
1997,5,15,68.47
1997,5,16,65.61
1997,5,17,64.01
1997,5,18,85.8
1997,5,19,87.7
1997,5,20,75.5
1997,5,21,76.12
1997,5,22,67.79
1997,5,23,67.1
1997,5,24,71.16
1997,5,25,77.75
1997,5,26,84.49
1997,5,27,80.32
1997,5,28,75.91
1997,5,29,89.88
1997,5,30,73.31
1997,5,31,74.56
1997,6,1,75.63
1997,6,2,77.01
1997,6,3,77.19
1997,6,4,71.34
1997,6,5,75.44
1997,6,6,68.77
1997,6,7,75.51
1997,6,8,61.67
1997,6,9,72.3
1997,6,10,65.78
1997,6,11,65.94
1997,6,12,69.78
1997,6,13,79.72
1997,6,14,68.04
1997,6,15,69.12
1997,6,16,53.0
1997,6,17,58.53
1997,6,18,52.18
1997,6,19,48.97
1997,6,20,58.95
1997,6,21,70.63
1997,6,22,72.28
1997,6,23,72.9
1997,6,24,73.75
1997,6,25,70.77
1997,6,26,73.06
1997,6,27,77.64
1997,6,28,66.63
1997,6,29,71.81
1997,6,30,67.7
1997,7,1,71.72
1997,7,2,84.51
1997,7,3,83.37
1997,7,4,91.2
1997,7,5,74.82
1997,7,6,77.45
1997,7,7,61.34
1997,7,8,73.53
1997,7,9,73.02
1997,7,10,79.51
1997,7,11,72.13
1997,7,12,83.11
1997,7,13,92.82
1997,7,14,85.93
1997,7,15,74.48
1997,7,16,61.67
1997,7,17,63.6
1997,7,18,59.31
1997,7,19,75.41
1997,7,20,69.04
1997,7,21,83.69
1997,7,22,92.87
1997,7,23,91.91
1997,7,24,81.09
1997,7,25,94.25
1997,7,26,74.58
1997,7,27,63.71
1997,7,28,80.48
1997,7,29,69.9
1997,7,30,80.8
1997,7,31,77.05
1997,8,1,72.32
1997,8,2,89.64
1997,8,3,88.77
1997,8,4,76.28
1997,8,5,88.01
1997,8,6,89.73
1997,8,7,83.69
1997,8,8,82.51
1997,8,9,83.23
1997,8,10,68.05
1997,8,11,78.59
1997,8,12,73.87
1997,8,13,68.61
1997,8,14,67.58
1997,8,15,53.56
1997,8,16,58.42
1997,8,17,66.8
1997,8,18,73.62
1997,8,19,94.24
1997,8,20,78.23
1997,8,21,82.32
1997,8,22,64.23
1997,8,23,69.76
1997,8,24,69.98
1997,8,25,78.02
1997,8,26,76.83
1997,8,27,68.29
1997,8,28,76.04
1997,8,29,84.86
1997,8,30,85.43
1997,8,31,71.01
1997,9,1,76.14
1997,9,2,67.82
1997,9,3,69.43
1997,9,4,78.95
1997,9,5,73.38
1997,9,6,85.48
1997,9,7,87.17
1997,9,8,82.04
1997,9,9,92.16
1997,9,10,91.09
1997,9,11,90.1
1997,9,12,93.66
1997,9,13,84.23
1997,9,14,89.58
1997,9,15,91.75
1997,9,16,88.9
1997,9,17,82.74
1997,9,18,87.38
1997,9,19,82.91
1997,9,20,75.4
1997,9,21,83.83
1997,9,22,88.69
1997,9,23,79.35
1997,9,24,70.91
1997,9,25,72.6
1997,9,26,66.38
1997,9,27,75.01
1997,9,28,73.66
1997,9,29,71.02
1997,9,30,74.0
1997,10,1,72.61
1997,10,2,63.44
1997,10,3,73.84
1997,10,4,74.68
1997,10,5,68.27
1997,10,6,61.85
1997,10,7,61.2
1997,10,8,66.4
1997,10,9,54.73
1997,10,10,61.11
1997,10,11,64.13
1997,10,12,66.38
1997,10,13,71.66
1997,10,14,74.14
1997,10,15,74.57
1997,10,16,82.4
1997,10,17,77.77
1997,10,18,74.03
1997,10,19,74.84
1997,10,20,71.55
1997,10,21,75.04
1997,10,22,68.68
1997,10,23,66.09
1997,10,24,69.89
1997,10,25,71.06
1997,10,26,68.79
1997,10,27,82.88
1997,10,28,72.57
1997,10,29,66.16
1997,10,30,69.4
1997,10,31,65.54
1997,11,1,74.95
1997,11,2,68.68
1997,11,3,67.42
1997,11,4,72.24
1997,11,5,56.54
1997,11,6,57.96
1997,11,7,72.21
1997,11,8,63.27
1997,11,9,66.34
1997,11,10,70.37
1997,11,11,62.43
1997,11,12,64.56
1997,11,13,63.9
1997,11,14,64.1
1997,11,15,56.85
1997,11,16,55.48
1997,11,17,64.07
1997,11,18,62.98
1997,11,19,62.23
1997,11,20,60.65
1997,11,21,60.9
1997,11,22,61.04
1997,11,23,67.13
1997,11,24,71.02
1997,11,25,67.56
1997,11,26,66.97
1997,11,27,66.45
1997,11,28,76.75
1997,11,29,74.62
1997,11,30,73.33
1997,12,1,70.93
1997,12,2,69.33
1997,12,3,67.48
1997,12,4,61.82
1997,12,5,64.79
1997,12,6,66.08
1997,12,7,64.92
1997,12,8,68.9
1997,12,9,85.67
1997,12,10,77.21
1997,12,11,74.04
1997,12,12,67.55
1997,12,13,69.1
1997,12,14,77.66
1997,12,15,63.48
1997,12,16,73.76
1997,12,17,65.25
1997,12,18,77.84
1997,12,19,75.88
1997,12,20,65.64
1997,12,21,65.22
1997,12,22,67.6
1997,12,23,76.6
1997,12,24,69.37
1997,12,25,69.1
1997,12,26,71.21
1997,12,27,82.86
1997,12,28,74.92
1997,12,29,77.77
1997,12,30,70.45
1997,12,31,77.31
1998,1,1,79.18
1998,1,2,76.96
1998,1,3,71.15
1998,1,4,81.59
1998,1,5,77.25
1998,1,6,74.47
1998,1,7,73.93
1998,1,8,71.33
1998,1,9,65.8
1998,1,10,73.66
1998,1,11,72.52
1998,1,12,71.28
1998,1,13,70.66
1998,1,14,70.77
1998,1,15,73.43
1998,1,16,65.47
1998,1,17,68.72
1998,1,18,61.32
1998,1,19,57.65
1998,1,20,65.33
1998,1,21,69.37
1998,1,22,62.8
1998,1,23,67.58
1998,1,24,62.98
1998,1,25,66.25
1998,1,26,62.83
1998,1,27,59.34
1998,1,28,68.09
1998,1,29,62.45
1998,1,30,61.3
1998,1,31,66.97
1998,2,1,81.86
1998,2,2,76.28
1998,2,3,73.5
1998,2,4,64.28
1998,2,5,74.23
1998,2,6,79.82
1998,2,7,81.93
1998,2,8,70.29
1998,2,9,81.68
1998,2,10,77.84
1998,2,11,71.37
1998,2,12,85.76
1998,2,13,81.61
1998,2,14,69.56
1998,2,15,65.62
1998,2,16,67.12
1998,2,17,72.9
1998,2,18,65.76
1998,2,19,61.78
1998,2,20,64.7
1998,2,21,78.43
1998,2,22,69.08
1998,2,23,71.75
1998,2,24,79.95
1998,2,25,70.11
1998,2,26,63.09
1998,2,27,69.51
1998,2,28,65.27
1998,3,1,57.65
1998,3,2,65.47
1998,3,3,69.95
1998,3,4,58.14
1998,3,5,64.13
1998,3,6,65.19
1998,3,7,77.68
1998,3,8,58.78
1998,3,9,59.09
1998,3,10,66.96
1998,3,11,68.87
1998,3,12,67.67
1998,3,13,62.98
1998,3,14,67.92
1998,3,15,68.41
1998,3,16,57.75
1998,3,17,65.75
1998,3,18,73.04
1998,3,19,71.68
1998,3,20,72.01
1998,3,21,76.61
1998,3,22,70.83
1998,3,23,63.39
1998,3,24,66.21
1998,3,25,79.01
1998,3,26,80.71
1998,3,27,77.67
1998,3,28,85.84
1998,3,29,82.82
1998,3,30,85.03
1998,3,31,71.33
1998,4,1,72.52
1998,4,2,69.57
1998,4,3,73.71
1998,4,4,76.55
1998,4,5,85.1
1998,4,6,78.76
1998,4,7,70.7
1998,4,8,71.6
1998,4,9,71.99
1998,4,10,73.77
1998,4,11,74.4
1998,4,12,72.95
1998,4,13,72.14
1998,4,14,90.0
1998,4,15,77.89
1998,4,16,83.69
1998,4,17,91.29
1998,4,18,81.23
1998,4,19,87.93
1998,4,20,93.98
1998,4,21,99.94
1998,4,22,99.31
1998,4,23,98.97
1998,4,24,98.16
1998,4,25,96.82
1998,4,26,93.42
1998,4,27,71.07
1998,4,28,69.15
1998,4,29,60.98
1998,4,30,73.32
1998,5,1,68.48
1998,5,2,73.73
1998,5,3,59.67
1998,5,4,62.32
1998,5,5,48.38
1998,5,6,54.45
1998,5,7,57.89
1998,5,8,93.43
1998,5,9,89.98
1998,5,10,68.45
1998,5,11,72.07
1998,5,12,70.18
1998,5,13,76.97
1998,5,14,65.26
1998,5,15,64.55
1998,5,16,71.84
1998,5,17,80.46
1998,5,18,76.99
1998,5,19,81.65
1998,5,20,81.75
1998,5,21,73.12
1998,5,22,70.01
1998,5,23,70.76
1998,5,24,76.9
1998,5,25,78.07
1998,5,26,79.39
1998,5,27,75.96
1998,5,28,73.61
1998,5,29,69.86
1998,5,30,62.51
1998,5,31,61.62
1998,6,1,63.11
1998,6,2,65.86
1998,6,3,76.54
1998,6,4,69.54
1998,6,5,64.7
1998,6,6,56.44
1998,6,7,80.01
1998,6,8,78.47
1998,6,9,70.02
1998,6,10,67.13
1998,6,11,70.76
1998,6,12,73.59
1998,6,13,70.38
1998,6,14,71.41
1998,6,15,66.36
1998,6,16,73.15
1998,6,17,74.2
1998,6,18,89.37
1998,6,19,84.93
1998,6,20,76.45
1998,6,21,82.54
1998,6,22,80.27
1998,6,23,62.46
1998,6,24,61.97
1998,6,25,73.78
1998,6,26,56.78
1998,6,27,62.57
1998,6,28,60.67
1998,6,29,73.22
1998,6,30,82.09
1998,7,1,86.4
1998,7,2,69.52
1998,7,3,72.2
1998,7,4,70.12
1998,7,5,68.72
1998,7,6,82.37
1998,7,7,91.08
1998,7,8,83.27
1998,7,9,77.1
1998,7,10,74.74
1998,7,11,78.64
1998,7,12,79.15
1998,7,13,78.58
1998,7,14,80.4
1998,7,15,75.66
1998,7,16,85.2
1998,7,17,77.11
1998,7,18,73.7
1998,7,19,81.43
1998,7,20,90.7
1998,7,21,84.74
1998,7,22,81.94
1998,7,23,88.43
1998,7,24,81.27
1998,7,25,68.58
1998,7,26,63.02
1998,7,27,87.44
1998,7,28,70.07
1998,7,29,88.63
1998,7,30,90.5
1998,7,31,75.64
1998,8,1,56.77
1998,8,2,68.38
1998,8,3,70.65
1998,8,4,71.27
1998,8,5,69.48
1998,8,6,73.09
1998,8,7,70.73
1998,8,8,70.98
1998,8,9,66.88
1998,8,10,69.22
1998,8,11,71.15
1998,8,12,70.84
1998,8,13,73.68
1998,8,14,87.96
1998,8,15,89.26
1998,8,16,72.96
1998,8,17,72.27
1998,8,18,90.44
1998,8,19,77.73
1998,8,20,71.29
1998,8,21,73.73
1998,8,22,68.96
1998,8,23,67.85
1998,8,24,84.94
1998,8,25,93.92
1998,8,26,97.74
1998,8,27,89.9
1998,8,28,87.36
1998,8,29,92.01
1998,8,30,68.96
1998,8,31,67.06
1998,9,1,78.95
1998,9,2,82.82
1998,9,3,92.63
1998,9,4,76.57
1998,9,5,79.76
1998,9,6,79.56
1998,9,7,80.25
1998,9,8,79.47
1998,9,9,83.28
1998,9,10,82.06
1998,9,11,87.4
1998,9,12,76.44
1998,9,13,76.23
1998,9,14,82.68
1998,9,15,81.84
1998,9,16,72.06
1998,9,17,62.87
1998,9,18,73.47
1998,9,19,70.64
1998,9,20,67.15
1998,9,21,77.49
1998,9,22,75.44
1998,9,23,77.98
1998,9,24,78.35
1998,9,25,77.67
1998,9,26,74.16
1998,9,27,75.3
1998,9,28,69.47
1998,9,29,66.92
1998,9,30,67.83
1998,10,1,73.6
1998,10,2,77.09
1998,10,3,76.69
1998,10,4,80.77
1998,10,5,79.47
1998,10,6,83.89
1998,10,7,75.85
1998,10,8,81.77
1998,10,9,77.59
1998,10,10,59.02
1998,10,11,60.71
1998,10,12,68.75
1998,10,13,65.73
1998,10,14,70.6
1998,10,15,70.44
1998,10,16,66.4
1998,10,17,69.42
1998,10,18,67.46
1998,10,19,67.93
1998,10,20,75.47
1998,10,21,79.4
1998,10,22,70.7
1998,10,23,70.44
1998,10,24,71.41
1998,10,25,62.91
1998,10,26,67.4
1998,10,27,70.21
1998,10,28,68.6
1998,10,29,67.39
1998,10,30,65.54
1998,10,31,70.51
1998,11,1,70.73
1998,11,2,69.03
1998,11,3,64.27
1998,11,4,72.09
1998,11,5,64.43
1998,11,6,63.54
1998,11,7,63.13
1998,11,8,66.22
1998,11,9,64.19
1998,11,10,58.64
1998,11,11,64.59
1998,11,12,73.72
1998,11,13,61.69
1998,11,14,65.13
1998,11,15,63.9
1998,11,16,62.62
1998,11,17,63.18
1998,11,18,63.7
1998,11,19,68.05
1998,11,20,54.1
1998,11,21,67.46
1998,11,22,59.79
1998,11,23,78.74
1998,11,24,87.15
1998,11,25,80.39
1998,11,26,86.38
1998,11,27,75.0
1998,11,28,59.68
1998,11,29,67.02
1998,11,30,71.0
1998,12,1,69.09
1998,12,2,64.08
1998,12,3,63.83
1998,12,4,64.3
1998,12,5,64.82
1998,12,6,71.28
1998,12,7,64.19
1998,12,8,63.66
1998,12,9,66.67
1998,12,10,75.89
1998,12,11,75.63
1998,12,12,64.35
1998,12,13,74.98
1998,12,14,78.79
1998,12,15,74.39
1998,12,16,75.6
1998,12,17,79.44
1998,12,18,65.31
1998,12,19,63.59
1998,12,20,65.42
1998,12,21,69.0
1998,12,22,69.95
1998,12,23,66.44
1998,12,24,71.91
1998,12,25,70.12
1998,12,26,69.82
1998,12,27,68.61
1998,12,28,69.3
1998,12,29,69.9
1998,12,30,68.04
1998,12,31,66.04
1999,1,1,64.73
1999,1,2,75.07
1999,1,3,64.03
1999,1,4,68.38
1999,1,5,73.71
1999,1,6,68.98
1999,1,7,74.05
1999,1,8,75.31
1999,1,9,56.44
1999,1,10,63.94
1999,1,11,62.0
1999,1,12,66.85
1999,1,13,65.59
1999,1,14,61.99
1999,1,15,60.29
1999,1,16,71.22
1999,1,17,77.67
1999,1,18,64.45
1999,1,19,69.56
1999,1,20,69.44
1999,1,21,66.03
1999,1,22,66.17
1999,1,23,65.45
1999,1,24,64.13
1999,1,25,73.59
1999,1,26,77.47
1999,1,27,63.33
1999,1,28,68.18
1999,1,29,75.29
1999,1,30,68.73
1999,1,31,74.03
1999,2,1,81.38
1999,2,2,71.88
1999,2,3,69.12
1999,2,4,66.61
1999,2,5,63.52
1999,2,6,65.75
1999,2,7,61.9
1999,2,8,64.41
1999,2,9,73.33
1999,2,10,69.02
1999,2,11,65.86
1999,2,12,69.31
1999,2,13,68.03
1999,2,14,68.76
1999,2,15,70.21
1999,2,16,77.34
1999,2,17,84.27
1999,2,18,78.08
1999,2,19,72.17
1999,2,20,83.81
1999,2,21,72.42
1999,2,22,77.18
1999,2,23,76.97
1999,2,24,66.85
1999,2,25,73.92
1999,2,26,63.44
1999,2,27,64.49
1999,2,28,71.75
1999,3,1,84.95
1999,3,2,72.69
1999,3,3,74.67
1999,3,4,79.97
1999,3,5,76.4
1999,3,6,78.0
1999,3,7,65.96
1999,3,8,70.46
1999,3,9,81.74
1999,3,10,76.84
1999,3,11,80.98
1999,3,12,65.62
1999,3,13,80.59
1999,3,14,80.47
1999,3,15,73.07
1999,3,16,68.54
1999,3,17,75.63
1999,3,18,72.85
1999,3,19,77.93
1999,3,20,72.27
1999,3,21,77.21
1999,3,22,82.34
1999,3,23,70.34
1999,3,24,74.26
1999,3,25,78.37
1999,3,26,96.53
1999,3,27,98.92
1999,3,28,99.82
1999,3,29,86.76
1999,3,30,71.77
1999,3,31,68.15
1999,4,1,73.56
1999,4,2,82.62
1999,4,3,86.47
1999,4,4,79.25
1999,4,5,94.07
1999,4,6,91.13
1999,4,7,81.59
1999,4,8,67.27
1999,4,9,71.78
1999,4,10,82.77
1999,4,11,99.47
1999,4,12,84.53
1999,4,13,68.63
1999,4,14,81.59
1999,4,15,84.22
1999,4,16,76.28
1999,4,17,73.31
1999,4,18,69.35
1999,4,19,75.47
1999,4,20,68.09
1999,4,21,72.26
1999,4,22,76.88
1999,4,23,78.54
1999,4,24,72.91
1999,4,25,75.55
1999,4,26,74.48
1999,4,27,76.29
1999,4,28,67.44
1999,4,29,72.09
1999,4,30,74.2
1999,5,1,68.16
1999,5,2,69.98
1999,5,3,70.08
1999,5,4,61.01
1999,5,5,72.31
1999,5,6,75.35
1999,5,7,69.37
1999,5,8,74.84
1999,5,9,82.06
1999,5,10,75.07
1999,5,11,80.08
1999,5,12,80.72
1999,5,13,90.67
1999,5,14,73.07
1999,5,15,68.35
1999,5,16,70.67
1999,5,17,77.53
1999,5,18,68.32
1999,5,19,77.89
1999,5,20,77.98
1999,5,21,90.49
1999,5,22,70.06
1999,5,23,80.57
1999,5,24,84.3
1999,5,25,86.61
1999,5,26,92.56
1999,5,27,75.13
1999,5,28,64.41
1999,5,29,58.26
1999,5,30,81.47
1999,5,31,86.61
1999,6,1,82.11
1999,6,2,77.93
1999,6,3,64.21
1999,6,4,65.55
1999,6,5,70.57
1999,6,6,79.94
1999,6,7,77.18
1999,6,8,74.95
1999,6,9,75.16
1999,6,10,80.82
1999,6,11,80.21
1999,6,12,76.31
1999,6,13,70.41
1999,6,14,67.28
1999,6,15,86.55
1999,6,16,65.3
1999,6,17,57.82
1999,6,18,56.88
1999,6,19,67.23
1999,6,20,65.54
1999,6,21,60.67
1999,6,22,75.51
1999,6,23,64.63
1999,6,24,65.64
1999,6,25,61.65
1999,6,26,67.09
1999,6,27,65.8
1999,6,28,75.89
1999,6,29,75.54
1999,6,30,81.68
1999,7,1,81.46
1999,7,2,77.85
1999,7,3,72.39
1999,7,4,75.14
1999,7,5,79.26
1999,7,6,84.77
1999,7,7,91.02
1999,7,8,84.41
1999,7,9,79.7
1999,7,10,74.62
1999,7,11,76.41
1999,7,12,80.99
1999,7,13,73.36
1999,7,14,86.14
1999,7,15,89.83
1999,7,16,86.05
1999,7,17,82.8
1999,7,18,72.86
1999,7,19,63.73
1999,7,20,70.25
1999,7,21,67.08
1999,7,22,65.62
1999,7,23,73.11
1999,7,24,72.92
1999,7,25,77.03
1999,7,26,79.78
1999,7,27,86.63
1999,7,28,92.92
1999,7,29,83.81
1999,7,30,84.23
1999,7,31,89.92
1999,8,1,75.07
1999,8,2,68.18
1999,8,3,67.56
1999,8,4,86.57
1999,8,5,89.43
1999,8,6,71.87
1999,8,7,71.77
1999,8,8,67.6
1999,8,9,67.6
1999,8,10,63.33
1999,8,11,60.44
1999,8,12,69.32
1999,8,13,68.21
1999,8,14,64.44
1999,8,15,86.07
1999,8,16,73.02
1999,8,17,72.26
1999,8,18,86.42
1999,8,19,90.53
1999,8,20,77.21
1999,8,21,89.95
1999,8,22,71.03
1999,8,23,69.52
1999,8,24,69.67
1999,8,25,59.23
1999,8,26,80.37
1999,8,27,81.22
1999,8,28,76.83
1999,8,29,82.0
1999,8,30,68.41
1999,8,31,61.34
1999,9,1,73.47
1999,9,2,72.57
1999,9,3,77.94
1999,9,4,72.86
1999,9,5,69.24
1999,9,6,66.15
1999,9,7,65.91
1999,9,8,79.51
1999,9,9,92.09
1999,9,10,87.3
1999,9,11,73.94
1999,9,12,65.33
1999,9,13,73.14
1999,9,14,68.65
1999,9,15,59.25
1999,9,16,60.77
1999,9,17,68.25
1999,9,18,71.1
1999,9,19,60.31
1999,9,20,56.2
1999,9,21,63.99
1999,9,22,66.34
1999,9,23,73.42
1999,9,24,70.2
1999,9,25,79.03
1999,9,26,88.8
1999,9,27,78.27
1999,9,28,74.05
1999,9,29,83.99
1999,9,30,88.76
1999,10,1,85.8
1999,10,2,82.03
1999,10,3,77.02
1999,10,4,70.56
1999,10,5,69.11
1999,10,6,72.42
1999,10,7,67.63
1999,10,8,68.2
1999,10,9,70.38
1999,10,10,74.35
1999,10,11,64.71
1999,10,12,70.37
1999,10,13,75.37
1999,10,14,76.0
1999,10,15,69.91
1999,10,16,74.8
1999,10,17,63.68
1999,10,18,70.66
1999,10,19,68.65
1999,10,20,69.01
