-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,WD50M
1996,5,16,150.8
1996,5,17,143.6
1996,5,18,147.4
1996,5,19,156.8
1996,5,20,139.9
1996,5,21,150.1
1996,5,22,126.9
1996,5,23,147.7
1996,5,24,145.4
1996,5,25,131.1
1996,5,26,111.5
1996,5,27,114.8
1996,5,28,144.5
1996,5,29,142.2
1996,5,30,152.2
1996,5,31,147.0
1996,6,1,149.6
1996,6,2,118.6
1996,6,3,113.2
1996,6,4,118.7
1996,6,5,128.8
1996,6,6,126.5
1996,6,7,136.7
1996,6,8,143.7
1996,6,9,142.9
1996,6,10,154.9
1996,6,11,137.4
1996,6,12,159.5
1996,6,13,126.2
1996,6,14,126.7
1996,6,15,135.1
1996,6,16,126.2
1996,6,17,121.1
1996,6,18,122.8
1996,6,19,124.0
1996,6,20,149.6
1996,6,21,136.3
1996,6,22,137.4
1996,6,23,125.9
1996,6,24,116.4
1996,6,25,132.8
1996,6,26,145.4
1996,6,27,143.0
1996,6,28,150.8
1996,6,29,162.2
1996,6,30,135.4
1996,7,1,150.1
1996,7,2,155.1
1996,7,3,151.5
1996,7,4,146.4
1996,7,5,132.7
1996,7,6,150.4
1996,7,7,154.4
1996,7,8,149.8
1996,7,9,136.7
1996,7,10,138.9
1996,7,11,154.8
1996,7,12,123.2
1996,7,13,143.5
1996,7,14,136.7
1996,7,15,161.0
1996,7,16,123.9
1996,7,17,138.1
1996,7,18,164.1
1996,7,19,170.7
1996,7,20,152.7
1996,7,21,142.5
1996,7,22,137.2
1996,7,23,142.3
1996,7,24,132.8
1996,7,25,136.6
1996,7,26,131.7
1996,7,27,138.7
1996,7,28,124.7
1996,7,29,136.1
1996,7,30,148.3
1996,7,31,143.3
1996,8,1,128.3
1996,8,2,130.0
1996,8,3,129.0
1996,8,4,130.9
1996,8,5,129.4
1996,8,6,147.9
1996,8,7,152.2
1996,8,8,153.0
1996,8,9,161.5
1996,8,10,156.6
1996,8,11,131.1
1996,8,12,144.1
1996,8,13,138.8
1996,8,14,141.9
1996,8,15,142.3
1996,8,16,150.8
1996,8,17,117.3
1996,8,18,125.8
1996,8,19,142.6
1996,8,20,129.5
1996,8,21,155.0
1996,8,22,143.7
1996,8,23,136.4
1996,8,24,118.1
1996,8,25,133.0
1996,8,26,148.4
1996,8,27,142.8
1996,8,28,149.5
1996,8,29,145.8
1996,8,30,136.9
1996,8,31,137.6
1996,9,1,146.3
1996,9,2,177.0
1996,9,3,146.8
1996,9,4,153.5
1996,9,5,152.8
1996,9,6,152.3
1996,9,7,128.1
1996,9,8,118.0
1996,9,9,119.4
1996,9,10,125.1
1996,9,11,134.0
1996,9,12,140.3
1996,9,13,139.1
1996,9,14,141.8
1996,9,15,145.9
1996,9,16,140.4
1996,9,17,140.6
1996,9,18,151.2
1996,9,19,145.3
1996,9,20,124.5
1996,9,21,108.7
1996,9,22,160.7
1996,9,23,133.0
1996,9,24,120.6
1996,9,25,139.9
1996,9,26,154.3
1996,9,27,144.3
1996,9,28,164.3
1996,9,29,166.9
1996,9,30,164.8
1996,10,1,162.2
1996,10,2,136.8
1996,10,3,141.7
1996,10,4,143.2
1996,10,5,156.6
1996,10,6,149.8
1996,10,7,132.1
1996,10,8,121.5
1996,10,9,125.1
1996,10,10,132.8
1996,10,11,134.8
1996,10,12,141.9
1996,10,13,144.4
1996,10,14,130.3
1996,10,15,147.7
1996,10,16,146.7
1996,10,17,140.0
1996,10,18,150.6
1996,10,19,116.2
1996,10,20,137.4
1996,10,21,147.2
1996,10,22,154.1
1996,10,23,121.1
1996,10,24,149.0
1996,10,25,143.2
1996,10,26,164.2
1996,10,27,168.1
1996,10,28,104.5
1996,10,29,123.0
1996,10,30,137.1
1996,10,31,120.9
1996,11,1,122.3
1996,11,2,123.5
1996,11,3,130.2
1996,11,4,141.7
1996,11,5,138.1
1996,11,6,145.0
1996,11,7,129.4
1996,11,8,144.2
1996,11,9,158.7
1996,11,10,155.2
1996,11,11,129.7
1996,11,12,126.6
1996,11,13,125.6
1996,11,14,128.6
1996,11,15,130.5
1996,11,16,142.9
1996,11,17,128.4
1996,11,18,127.3
1996,11,19,171.5
1996,11,20,127.7
1996,11,21,129.7
1996,11,22,133.6
1996,11,23,146.2
1996,11,24,150.6
1996,11,25,154.7
1996,11,26,126.4
1996,11,27,131.0
1996,11,28,121.1
1996,11,29,134.1
1996,11,30,135.2
1996,12,1,158.4
1996,12,2,155.0
1996,12,3,128.0
1996,12,4,121.9
1996,12,5,143.9
1996,12,6,134.5
1996,12,7,130.9
1996,12,8,134.3
1996,12,9,119.6
1996,12,10,124.4
1996,12,11,127.8
1996,12,12,124.4
1996,12,13,122.3
1996,12,14,132.6
1996,12,15,133.2
1996,12,16,123.4
1996,12,17,120.3
1996,12,18,123.9
1996,12,19,114.3
1996,12,20,112.9
1996,12,21,119.1
1996,12,22,112.0
1996,12,23,114.6
1996,12,24,112.6
1996,12,25,117.3
1996,12,26,160.2
1996,12,27,118.7
1996,12,28,114.2
1996,12,29,121.1
1996,12,30,134.3
1996,12,31,147.7
1997,1,1,118.7
1997,1,2,103.1
1997,1,3,126.0
1997,1,4,152.5
1997,1,5,147.7
1997,1,6,120.1
1997,1,7,114.1
1997,1,8,138.3
1997,1,9,121.1
1997,1,10,136.9
1997,1,11,126.2
1997,1,12,134.4
1997,1,13,131.0
1997,1,14,119.3
1997,1,15,118.5
1997,1,16,166.7
1997,1,17,120.5
1997,1,18,114.0
1997,1,19,125.7
1997,1,20,140.4
1997,1,21,124.0
1997,1,22,127.2
1997,1,23,128.3
1997,1,24,123.3
1997,1,25,126.5
1997,1,26,133.4
1997,1,27,138.3
1997,1,28,122.2
1997,1,29,134.2
1997,1,30,153.9
1997,1,31,153.4
1997,2,1,140.9
1997,2,2,140.8
1997,2,3,113.7
1997,2,4,138.7
1997,2,5,114.4
1997,2,6,128.2
1997,2,7,133.0
1997,2,8,122.4
1997,2,9,126.9
1997,2,10,146.9
1997,2,11,148.6
1997,2,12,143.9
1997,2,13,121.7
1997,2,14,117.5
1997,2,15,189.6
1997,2,16,141.8
1997,2,17,134.9
1997,2,18,149.4
1997,2,19,149.0
1997,2,20,124.7
1997,2,21,107.7
1997,2,22,123.2
1997,2,23,122.6
1997,2,24,281.8
1997,2,25,180.4
1997,2,26,135.4
1997,2,27,146.1
1997,2,28,157.1
1997,3,1,134.0
1997,3,2,149.1
1997,3,3,147.7
1997,3,4,155.7
1997,3,5,117.9
1997,3,6,149.8
1997,3,7,152.9
1997,3,8,141.6
1997,3,9,154.6
1997,3,10,140.4
1997,3,11,164.8
1997,3,12,145.3
1997,3,13,152.3
1997,3,14,140.2
1997,3,15,128.6
1997,3,16,134.1
1997,3,17,135.0
1997,3,18,139.8
1997,3,19,134.8
1997,3,20,131.1
1997,3,21,153.2
1997,3,22,150.5
1997,3,23,106.9
1997,3,24,117.5
1997,3,25,130.5
1997,3,26,120.3
1997,3,27,120.6
1997,3,28,130.2
1997,3,29,148.1
1997,3,30,111.9
1997,3,31,135.1
1997,4,1,152.5
1997,4,2,139.9
1997,4,3,144.4
1997,4,4,143.3
1997,4,5,151.8
1997,4,6,118.0
1997,4,7,138.7
1997,4,8,139.4
1997,4,9,120.3
1997,4,10,125.0
1997,4,11,132.5
1997,4,12,127.8
1997,4,13,119.2
1997,4,14,132.9
1997,4,15,126.0
1997,4,16,145.5
1997,4,17,154.0
1997,4,18,159.5
1997,4,19,144.6
1997,4,20,139.6
1997,4,21,146.6
1997,4,22,115.7
1997,4,23,160.2
1997,4,24,164.2
1997,4,25,146.6
1997,4,26,175.1
1997,4,27,110.8
1997,4,28,116.2
1997,4,29,148.1
1997,4,30,126.2
1997,5,1,128.6
1997,5,2,141.2
1997,5,3,134.5
1997,5,4,133.4
1997,5,5,152.6
1997,5,6,121.0
1997,5,7,154.7
1997,5,8,160.4
1997,5,9,146.2
1997,5,10,130.9
1997,5,11,152.6
1997,5,12,139.8
1997,5,13,141.6
1997,5,14,139.9
1997,5,15,129.9
1997,5,16,144.7
1997,5,17,154.3
1997,5,18,141.4
1997,5,19,138.7
1997,5,20,166.4
1997,5,21,113.2
1997,5,22,129.4
1997,5,23,139.8
1997,5,24,133.6
1997,5,25,166.6
1997,5,26,142.3
1997,5,27,146.6
1997,5,28,147.3
1997,5,29,177.0
1997,5,30,152.0
1997,5,31,149.5
1997,6,1,135.6
1997,6,2,141.0
1997,6,3,121.5
1997,6,4,111.3
1997,6,5,129.8
1997,6,6,143.6
1997,6,7,146.2
1997,6,8,147.7
1997,6,9,134.4
1997,6,10,141.9
1997,6,11,157.7
1997,6,12,150.5
1997,6,13,142.7
1997,6,14,145.9
1997,6,15,156.4
1997,6,16,161.2
1997,6,17,159.1
1997,6,18,157.8
1997,6,19,151.9
1997,6,20,135.8
1997,6,21,133.0
1997,6,22,142.7
1997,6,23,149.7
1997,6,24,146.1
1997,6,25,144.9
1997,6,26,140.5
1997,6,27,135.7
1997,6,28,154.3
1997,6,29,129.5
1997,6,30,133.0
1997,7,1,152.6
1997,7,2,159.7
1997,7,3,165.6
1997,7,4,153.9
1997,7,5,138.2
1997,7,6,121.6
1997,7,7,145.4
1997,7,8,139.6
1997,7,9,169.0
1997,7,10,132.6
1997,7,11,162.9
1997,7,12,141.7
1997,7,13,149.4
1997,7,14,137.7
1997,7,15,131.5
1997,7,16,138.8
1997,7,17,129.7
1997,7,18,138.1
1997,7,19,133.1
1997,7,20,139.8
1997,7,21,132.4
1997,7,22,106.5
1997,7,23,131.4
1997,7,24,144.4
1997,7,25,142.9
1997,7,26,156.4
1997,7,27,158.3
1997,7,28,143.8
1997,7,29,143.2
1997,7,30,151.6
1997,7,31,138.4
1997,8,1,151.6
1997,8,2,140.9
1997,8,3,136.2
1997,8,4,129.7
1997,8,5,162.0
1997,8,6,138.1
1997,8,7,112.7
1997,8,8,132.3
1997,8,9,146.2
1997,8,10,160.2
1997,8,11,128.8
1997,8,12,114.9
1997,8,13,131.1
1997,8,14,132.9
1997,8,15,128.3
1997,8,16,130.8
1997,8,17,156.6
1997,8,18,144.4
1997,8,19,149.2
1997,8,20,142.0
1997,8,21,126.1
1997,8,22,144.3
1997,8,23,138.4
1997,8,24,136.9
1997,8,25,150.0
1997,8,26,132.9
1997,8,27,151.0
1997,8,28,139.4
1997,8,29,135.5
1997,8,30,130.6
1997,8,31,144.3
1997,9,1,140.9
1997,9,2,149.2
1997,9,3,133.0
1997,9,4,133.3
1997,9,5,161.6
1997,9,6,133.7
1997,9,7,133.9
1997,9,8,148.7
1997,9,9,146.1
1997,9,10,146.4
1997,9,11,148.8
1997,9,12,146.1
1997,9,13,158.0
1997,9,14,138.7
1997,9,15,138.3
1997,9,16,139.7
1997,9,17,165.5
1997,9,18,141.4
1997,9,19,117.8
1997,9,20,146.1
1997,9,21,139.7
1997,9,22,131.8
1997,9,23,157.0
1997,9,24,149.1
1997,9,25,138.7
1997,9,26,152.1
1997,9,27,130.9
1997,9,28,140.5
1997,9,29,119.6
1997,9,30,116.1
1997,10,1,142.5
1997,10,2,156.2
1997,10,3,149.0
1997,10,4,112.5
1997,10,5,116.2
1997,10,6,129.3
1997,10,7,116.4
1997,10,8,122.8
1997,10,9,124.8
1997,10,10,128.1
1997,10,11,143.4
1997,10,12,127.6
1997,10,13,121.6
1997,10,14,126.7
1997,10,15,140.1
1997,10,16,129.0
1997,10,17,121.8
1997,10,18,128.0
1997,10,19,143.6
1997,10,20,161.5
1997,10,21,124.3
1997,10,22,145.5
1997,10,23,149.5
1997,10,24,154.4
1997,10,25,144.4
1997,10,26,134.4
1997,10,27,108.1
1997,10,28,124.9
1997,10,29,157.5
1997,10,30,153.8
1997,10,31,143.5
1997,11,1,126.4
1997,11,2,148.8
1997,11,3,143.7
1997,11,4,124.9
1997,11,5,144.3
1997,11,6,139.7
1997,11,7,121.5
1997,11,8,140.3
1997,11,9,131.8
1997,11,10,141.0
1997,11,11,154.9
1997,11,12,147.0
1997,11,13,144.8
1997,11,14,140.9
1997,11,15,149.8
1997,11,16,145.5
1997,11,17,126.2
1997,11,18,169.2
1997,11,19,139.1
1997,11,20,146.6
1997,11,21,137.6
1997,11,22,136.6
1997,11,23,136.0
1997,11,24,120.7
1997,11,25,129.3
1997,11,26,141.0
1997,11,27,150.6
1997,11,28,122.1
1997,11,29,118.0
1997,11,30,114.9
1997,12,1,116.5
1997,12,2,116.8
1997,12,3,127.7
1997,12,4,132.5
1997,12,5,135.0
1997,12,6,155.9
1997,12,7,135.7
1997,12,8,141.0
1997,12,9,108.2
1997,12,10,113.1
1997,12,11,119.0
1997,12,12,125.4
1997,12,13,126.0
1997,12,14,120.9
1997,12,15,122.8
1997,12,16,121.1
1997,12,17,122.1
1997,12,18,110.3
1997,12,19,110.7
1997,12,20,127.0
1997,12,21,137.3
1997,12,22,120.8
1997,12,23,116.0
1997,12,24,126.5
1997,12,25,160.5
1997,12,26,133.4
1997,12,27,120.3
1997,12,28,188.1
1997,12,29,264.0
1997,12,30,190.5
1997,12,31,118.1
1998,1,1,113.5
1998,1,2,114.2
1998,1,3,123.8
1998,1,4,114.6
1998,1,5,119.9
1998,1,6,129.9
1998,1,7,129.0
1998,1,8,143.9
1998,1,9,171.5
1998,1,10,119.2
1998,1,11,124.1
1998,1,12,138.7
1998,1,13,125.3
1998,1,14,117.0
1998,1,15,119.4
1998,1,16,131.9
1998,1,17,125.1
1998,1,18,135.7
1998,1,19,155.0
1998,1,20,129.2
1998,1,21,125.2
1998,1,22,131.2
1998,1,23,158.6
1998,1,24,133.8
1998,1,25,119.2
1998,1,26,134.7
1998,1,27,120.6
1998,1,28,128.1
1998,1,29,129.5
1998,1,30,140.8
1998,1,31,123.8
1998,2,1,112.3
1998,2,2,108.7
1998,2,3,107.4
1998,2,4,137.6
1998,2,5,124.8
1998,2,6,119.9
1998,2,7,130.0
1998,2,8,142.8
1998,2,9,113.5
1998,2,10,121.2
1998,2,11,130.8
1998,2,12,124.8
1998,2,13,120.9
1998,2,14,127.5
1998,2,15,124.3
1998,2,16,124.8
1998,2,17,118.3
1998,2,18,122.8
1998,2,19,107.5
1998,2,20,117.0
1998,2,21,114.3
1998,2,22,149.0
1998,2,23,142.1
1998,2,24,142.1
1998,2,25,128.7
1998,2,26,137.5
1998,2,27,143.0
1998,2,28,132.3
1998,3,1,164.1
1998,3,2,153.8
1998,3,3,146.1
1998,3,4,150.9
1998,3,5,130.3
1998,3,6,148.4
1998,3,7,115.5
1998,3,8,158.5
1998,3,9,153.2
1998,3,10,139.0
1998,3,11,148.5
1998,3,12,133.8
1998,3,13,134.4
1998,3,14,143.9
1998,3,15,134.5
1998,3,16,163.4
1998,3,17,138.1
1998,3,18,132.3
1998,3,19,160.6
1998,3,20,138.0
1998,3,21,113.9
1998,3,22,122.8
1998,3,23,136.4
1998,3,24,153.6
1998,3,25,147.0
1998,3,26,144.2
1998,3,27,154.1
1998,3,28,149.0
1998,3,29,156.1
1998,3,30,157.9
1998,3,31,164.9
1998,4,1,122.6
1998,4,2,139.5
1998,4,3,149.6
1998,4,4,140.5
1998,4,5,139.7
1998,4,6,120.5
1998,4,7,128.2
1998,4,8,135.3
1998,4,9,150.0
1998,4,10,151.3
1998,4,11,121.2
1998,4,12,130.6
1998,4,13,104.4
1998,4,14,181.3
1998,4,15,175.0
1998,4,16,127.5
1998,4,17,146.2
1998,4,18,161.7
1998,4,19,162.5
1998,4,20,171.1
1998,4,21,155.1
1998,4,22,137.9
1998,4,23,168.9
1998,4,24,154.2
1998,4,25,169.2
1998,4,26,169.9
1998,4,27,168.7
1998,4,28,132.7
1998,4,29,142.8
1998,4,30,132.8
1998,5,1,155.0
1998,5,2,146.5
1998,5,3,143.6
1998,5,4,107.4
1998,5,5,121.8
1998,5,6,144.0
1998,5,7,150.4
1998,5,8,136.3
1998,5,9,152.2
1998,5,10,147.9
1998,5,11,135.5
1998,5,12,152.6
1998,5,13,143.6
1998,5,14,149.8
1998,5,15,150.7
1998,5,16,143.2
1998,5,17,140.3
1998,5,18,137.5
1998,5,19,125.4
1998,5,20,141.4
1998,5,21,149.3
1998,5,22,141.5
1998,5,23,151.5
1998,5,24,144.3
1998,5,25,145.3
1998,5,26,125.6
1998,5,27,152.1
1998,5,28,148.6
1998,5,29,131.0
1998,5,30,125.7
1998,5,31,131.7
1998,6,1,148.6
1998,6,2,142.9
1998,6,3,124.4
1998,6,4,154.9
1998,6,5,152.3
1998,6,6,161.0
1998,6,7,139.1
1998,6,8,127.7
1998,6,9,127.5
1998,6,10,154.9
1998,6,11,158.4
1998,6,12,141.7
1998,6,13,136.5
1998,6,14,145.2
1998,6,15,147.3
1998,6,16,141.0
1998,6,17,148.4
1998,6,18,138.0
1998,6,19,127.2
1998,6,20,132.1
1998,6,21,119.8
1998,6,22,119.1
1998,6,23,125.8
1998,6,24,130.8
1998,6,25,133.5
1998,6,26,138.5
1998,6,27,131.8
1998,6,28,145.8
1998,6,29,154.5
1998,6,30,136.0
1998,7,1,118.4
1998,7,2,164.4
1998,7,3,143.3
1998,7,4,155.3
1998,7,5,158.8
1998,7,6,135.3
1998,7,7,166.7
1998,7,8,150.8
1998,7,9,118.8
1998,7,10,142.5
1998,7,11,140.6
1998,7,12,113.9
1998,7,13,110.4
1998,7,14,110.6
1998,7,15,145.5
1998,7,16,130.9
1998,7,17,122.6
1998,7,18,133.5
1998,7,19,139.7
1998,7,20,148.3
1998,7,21,144.1
1998,7,22,150.7
1998,7,23,133.1
1998,7,24,138.1
1998,7,25,138.8
1998,7,26,135.2
1998,7,27,110.3
1998,7,28,123.9
1998,7,29,102.8
1998,7,30,109.9
1998,7,31,128.3
1998,8,1,144.7
1998,8,2,140.2
1998,8,3,146.1
1998,8,4,141.8
1998,8,5,154.1
1998,8,6,144.1
1998,8,7,129.7
1998,8,8,123.2
1998,8,9,141.2
1998,8,10,132.0
1998,8,11,125.3
1998,8,12,130.5
1998,8,13,137.5
1998,8,14,128.8
1998,8,15,116.8
1998,8,16,146.7
1998,8,17,142.3
1998,8,18,135.2
1998,8,19,158.6
1998,8,20,138.7
1998,8,21,126.5
1998,8,22,135.3
1998,8,23,158.4
1998,8,24,141.1
1998,8,25,143.3
1998,8,26,134.5
1998,8,27,160.3
1998,8,28,167.9
1998,8,29,129.2
1998,8,30,126.6
1998,8,31,148.9
1998,9,1,123.6
1998,9,2,118.9
1998,9,3,176.3
1998,9,4,162.3
1998,9,5,105.8
1998,9,6,138.6
1998,9,7,135.7
1998,9,8,134.5
1998,9,9,133.9
1998,9,10,136.6
1998,9,11,138.8
1998,9,12,150.0
1998,9,13,126.1
1998,9,14,107.1
1998,9,15,111.8
1998,9,16,124.7
1998,9,17,130.3
1998,9,18,135.7
1998,9,19,160.9
1998,9,20,126.9
1998,9,21,123.8
1998,9,22,134.8
1998,9,23,133.6
1998,9,24,132.1
1998,9,25,131.5
1998,9,26,139.9
1998,9,27,150.2
1998,9,28,163.5
1998,9,29,169.0
1998,9,30,165.9
1998,10,1,127.7
1998,10,2,119.0
1998,10,3,118.9
1998,10,4,122.1
1998,10,5,109.3
1998,10,6,143.0
1998,10,7,134.8
1998,10,8,118.7
1998,10,9,116.0
1998,10,10,127.9
1998,10,11,136.4
1998,10,12,129.6
1998,10,13,150.1
1998,10,14,111.2
1998,10,15,122.5
1998,10,16,122.4
1998,10,17,141.1
1998,10,18,151.3
1998,10,19,149.1
1998,10,20,134.2
1998,10,21,141.3
1998,10,22,155.7
1998,10,23,142.1
1998,10,24,133.0
1998,10,25,144.2
1998,10,26,142.2
1998,10,27,140.5
1998,10,28,149.2
1998,10,29,145.3
1998,10,30,137.1
1998,10,31,139.3
1998,11,1,123.3
1998,11,2,134.0
1998,11,3,141.9
1998,11,4,124.4
1998,11,5,125.3
1998,11,6,124.4
1998,11,7,134.3
1998,11,8,122.5
1998,11,9,120.4
1998,11,10,149.3
1998,11,11,105.8
1998,11,12,117.8
1998,11,13,129.9
1998,11,14,129.9
1998,11,15,132.9
1998,11,16,138.0
1998,11,17,134.8
1998,11,18,127.5
1998,11,19,130.3
1998,11,20,137.3
1998,11,21,127.5
1998,11,22,135.3
1998,11,23,105.1
1998,11,24,104.3
1998,11,25,117.6
1998,11,26,105.8
1998,11,27,121.2
1998,11,28,133.3
1998,11,29,112.9
1998,11,30,119.1
1998,12,1,127.9
1998,12,2,131.9
1998,12,3,128.5
1998,12,4,138.3
1998,12,5,132.4
1998,12,6,118.7
1998,12,7,155.8
1998,12,8,143.9
1998,12,9,146.8
1998,12,10,121.2
1998,12,11,117.2
1998,12,12,139.7
1998,12,13,132.4
1998,12,14,120.1
1998,12,15,119.7
1998,12,16,127.5
1998,12,17,115.2
1998,12,18,120.8
1998,12,19,137.9
1998,12,20,159.0
1998,12,21,129.6
1998,12,22,141.0
1998,12,23,126.4
1998,12,24,119.5
1998,12,25,134.3
1998,12,26,120.0
1998,12,27,130.6
1998,12,28,140.5
1998,12,29,130.9
1998,12,30,128.0
1998,12,31,147.8
1999,1,1,146.4
1999,1,2,109.4
1999,1,3,115.8
1999,1,4,134.2
1999,1,5,131.9
1999,1,6,159.1
1999,1,7,120.4
1999,1,8,115.0
1999,1,9,117.7
1999,1,10,145.5
1999,1,11,152.4
1999,1,12,118.2
1999,1,13,136.3
1999,1,14,140.9
1999,1,15,137.5
1999,1,16,112.6
1999,1,17,116.1
1999,1,18,131.1
1999,1,19,129.0
1999,1,20,130.6
1999,1,21,130.2
1999,1,22,155.2
1999,1,23,131.2
1999,1,24,133.1
1999,1,25,123.3
1999,1,26,118.2
1999,1,27,142.2
1999,1,28,120.0
1999,1,29,102.3
1999,1,30,122.5
1999,1,31,110.3
1999,2,1,105.1
1999,2,2,113.8
1999,2,3,127.4
1999,2,4,129.4
1999,2,5,138.9
1999,2,6,130.5
1999,2,7,144.7
1999,2,8,127.4
1999,2,9,133.0
1999,2,10,143.9
1999,2,11,136.0
1999,2,12,122.8
1999,2,13,118.6
1999,2,14,124.3
1999,2,15,129.4
1999,2,16,111.2
1999,2,17,112.2
1999,2,18,113.1
1999,2,19,131.6
1999,2,20,122.2
1999,2,21,126.2
1999,2,22,117.3
1999,2,23,126.5
1999,2,24,146.4
1999,2,25,123.6
1999,2,26,129.3
1999,2,27,143.2
1999,2,28,129.4
1999,3,1,117.2
1999,3,2,136.5
1999,3,3,117.1
1999,3,4,117.2
1999,3,5,107.8
1999,3,6,122.2
1999,3,7,143.4
1999,3,8,141.0
1999,3,9,119.7
1999,3,10,124.9
1999,3,11,115.8
1999,3,12,161.5
1999,3,13,142.8
1999,3,14,132.1
1999,3,15,124.3
1999,3,16,143.7
1999,3,17,146.7
1999,3,18,147.9
1999,3,19,136.2
1999,3,20,160.0
1999,3,21,156.5
1999,3,22,111.2
1999,3,23,116.0
1999,3,24,125.3
1999,3,25,148.1
1999,3,26,140.5
1999,3,27,134.8
1999,3,28,144.1
1999,3,29,128.6
1999,3,30,133.2
1999,3,31,134.2
1999,4,1,127.7
1999,4,2,105.1
1999,4,3,117.4
1999,4,4,137.7
1999,4,5,129.0
1999,4,6,119.4
1999,4,7,119.9
1999,4,8,117.3
1999,4,9,139.5
1999,4,10,155.9
1999,4,11,156.4
1999,4,12,132.3
1999,4,13,147.6
1999,4,14,122.0
1999,4,15,174.5
1999,4,16,174.2
1999,4,17,157.0
1999,4,18,148.1
1999,4,19,142.2
1999,4,20,156.7
1999,4,21,113.1
1999,4,22,147.7
1999,4,23,144.7
1999,4,24,131.3
1999,4,25,139.1
1999,4,26,148.9
1999,4,27,144.2
1999,4,28,141.5
1999,4,29,147.8
1999,4,30,150.8
1999,5,1,146.6
1999,5,2,158.1
1999,5,3,177.3
1999,5,4,170.1
1999,5,5,117.3
1999,5,6,140.6
1999,5,7,162.6
1999,5,8,112.8
1999,5,9,140.9
1999,5,10,127.3
1999,5,11,117.2
1999,5,12,119.8
1999,5,13,116.6
1999,5,14,125.7
1999,5,15,141.0
1999,5,16,140.2
1999,5,17,124.4
1999,5,18,152.0
1999,5,19,119.2
1999,5,20,158.8
1999,5,21,156.9
1999,5,22,169.9
1999,5,23,109.2
1999,5,24,143.6
1999,5,25,162.0
1999,5,26,136.5
1999,5,27,144.1
1999,5,28,129.2
1999,5,29,140.7
1999,5,30,123.9
1999,5,31,157.7
1999,6,1,150.6
1999,6,2,128.6
1999,6,3,137.1
1999,6,4,134.1
1999,6,5,147.8
1999,6,6,120.9
1999,6,7,129.0
1999,6,8,145.8
1999,6,9,140.1
1999,6,10,134.7
1999,6,11,134.9
1999,6,12,129.0
1999,6,13,138.2
1999,6,14,130.1
1999,6,15,110.1
1999,6,16,131.1
1999,6,17,128.0
1999,6,18,141.7
1999,6,19,139.0
1999,6,20,157.3
1999,6,21,152.6
1999,6,22,138.6
1999,6,23,143.1
1999,6,24,151.7
1999,6,25,147.3
1999,6,26,131.0
1999,6,27,144.9
1999,6,28,129.5
1999,6,29,127.9
1999,6,30,118.6
1999,7,1,116.0
1999,7,2,108.2
1999,7,3,122.7
1999,7,4,137.8
1999,7,5,125.7
1999,7,6,135.7
1999,7,7,102.4
1999,7,8,127.8
1999,7,9,128.8
1999,7,10,142.4
1999,7,11,153.9
1999,7,12,139.6
1999,7,13,163.7
1999,7,14,134.6
1999,7,15,136.1
1999,7,16,137.9
1999,7,17,139.7
1999,7,18,149.4
1999,7,19,147.3
1999,7,20,127.2
1999,7,21,128.9
1999,7,22,158.0
1999,7,23,143.0
1999,7,24,143.7
1999,7,25,153.4
1999,7,26,116.0
1999,7,27,134.5
1999,7,28,135.3
1999,7,29,148.7
1999,7,30,140.5
1999,7,31,134.6
1999,8,1,144.3
1999,8,2,149.1
1999,8,3,144.2
1999,8,4,138.9
1999,8,5,137.1
1999,8,6,151.0
1999,8,7,150.9
1999,8,8,140.6
1999,8,9,121.1
1999,8,10,127.5
1999,8,11,148.7
1999,8,12,148.6
1999,8,13,158.7
1999,8,14,160.9
1999,8,15,98.9
1999,8,16,141.2
1999,8,17,146.0
1999,8,18,123.6
1999,8,19,133.1
1999,8,20,158.8
1999,8,21,129.8
1999,8,22,143.3
1999,8,23,152.9
1999,8,24,154.8
1999,8,25,153.6
1999,8,26,136.3
1999,8,27,141.0
1999,8,28,148.6
1999,8,29,133.1
1999,8,30,169.7
1999,8,31,175.6
1999,9,1,133.4
1999,9,2,139.2
1999,9,3,160.2
1999,9,4,154.2
1999,9,5,130.8
1999,9,6,121.6
1999,9,7,150.2
1999,9,8,135.9
1999,9,9,161.2
1999,9,10,158.2
1999,9,11,146.4
1999,9,12,143.6
1999,9,13,129.1
1999,9,14,131.3
1999,9,15,133.1
1999,9,16,132.3
1999,9,17,137.9
1999,9,18,123.4
1999,9,19,127.0
1999,9,20,138.0
1999,9,21,147.5
1999,9,22,134.7
1999,9,23,128.6
1999,9,24,142.2
1999,9,25,144.1
1999,9,26,135.5
1999,9,27,146.8
1999,9,28,148.4
1999,9,29,128.3
1999,9,30,127.7
1999,10,1,130.9
1999,10,2,134.4
1999,10,3,153.1
1999,10,4,155.6
1999,10,5,126.2
1999,10,6,121.8
1999,10,7,150.1
1999,10,8,137.7
1999,10,9,142.7
1999,10,10,123.7
1999,10,11,158.8
1999,10,12,137.4
1999,10,13,127.2
1999,10,14,109.4
1999,10,15,149.1
1999,10,16,141.3
1999,10,17,139.6
1999,10,18,133.6
1999,10,19,138.8
