-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6025   longitude 62.8739 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN
2010,7,29,-17.22,-20.49
2010,7,30,-20.78,-26.03
2010,7,31,-26.44,-30.77
2010,8,1,-30.13,-31.47
2010,8,2,-28.87,-31.3
2010,8,3,-29.21,-30.06
2010,8,4,-19.89,-29.56
2010,8,5,-19.58,-22.66
2010,8,6,-23.17,-29.01
2010,8,7,-28.99,-32.77
2010,8,8,-32.78,-33.72
2010,8,9,-26.53,-33.27
2010,8,10,-24.26,-26.02
2010,8,11,-24.47,-30.4
2010,8,12,-28.88,-30.83
2010,8,13,-26.21,-29.65
2010,8,14,-26.91,-28.88
2010,8,15,-29.42,-32.03
2010,8,16,-25.12,-32.43
2010,8,17,-21.42,-25.61
2010,8,18,-16.4,-21.33
2010,8,19,-21.14,-24.95
2010,8,20,-20.52,-26.37
2010,8,21,-21.39,-24.49
2010,8,22,-19.87,-25.83
2010,8,23,-17.05,-23.11
2010,8,24,-19.14,-25.43
2010,8,25,-14.23,-20.41
2010,8,26,-15.83,-19.23
2010,8,27,-19.55,-23.29
2010,8,28,-20.08,-25.56
2010,8,29,-17.78,-20.45
2010,8,30,-14.67,-18.38
2010,8,31,-14.09,-17.84
2010,9,1,-14.19,-20.76
2010,9,2,-11.93,-17.26
2010,9,3,-15.23,-18.9
2010,9,4,-15.99,-20.85
2010,9,5,-16.66,-20.94
2010,9,6,-15.67,-21.4
2010,9,7,-20.73,-28.19
2010,9,8,-24.93,-30.25
2010,9,9,-22.63,-27.03
2010,9,10,-16.86,-23.55
2010,9,11,-19.39,-23.79
2010,9,12,-22.67,-26.88
2010,9,13,-18.08,-23.79
2010,9,14,-16.04,-18.94
2010,9,15,-8.91,-18.98
2010,9,16,-6.38,-10.07
2010,9,17,-8.26,-11.85
2010,9,18,-10.65,-16.39
2010,9,19,-16.11,-20.42
2010,9,20,-13.28,-20.39
2010,9,21,-14.03,-16.88
2010,9,22,-17.01,-22.27
2010,9,23,-19.62,-23.96
2010,9,24,-14.2,-23.52
2010,9,25,-13.69,-17.36
2010,9,26,-16.99,-19.86
2010,9,27,-17.6,-21.24
2010,9,28,-11.93,-18.5
2010,9,29,-11.13,-13.75
2010,9,30,-10.66,-13.67
2010,10,1,-12.13,-16.18
2010,10,2,-15.93,-21.08
2010,10,3,-18.24,-23.24
2010,10,4,-19.7,-24.15
2010,10,5,-20.46,-26.09
2010,10,6,-19.24,-24.69
2010,10,7,-17.89,-24.29
2010,10,8,-19.35,-24.33
2010,10,9,-14.62,-22.79
2010,10,10,-15.21,-20.13
2010,10,11,-17.65,-23.02
2010,10,12,-14.76,-23.36
2010,10,13,-12.81,-18.51
2010,10,14,-10.57,-13.59
2010,10,15,-8.69,-12.99
2010,10,16,-8.49,-14.4
2010,10,17,-8.21,-16.77
2010,10,18,-10.91,-15.61
2010,10,19,-13.21,-18.53
2010,10,20,-14.03,-21.16
2010,10,21,-15.69,-22.36
2010,10,22,-17.6,-24.03
2010,10,23,-16.6,-22.55
2010,10,24,-18.51,-25.77
2010,10,25,-18.97,-26.2
2010,10,26,-19.47,-26.19
2010,10,27,-17.84,-26.08
2010,10,28,-14.94,-22.1
2010,10,29,-13.45,-17.5
2010,10,30,-11.4,-15.71
2010,10,31,-9.14,-11.21
2010,11,1,-10.31,-15.33
2010,11,2,-7.87,-13.61
2010,11,3,-7.0,-10.94
2010,11,4,-6.7,-13.91
2010,11,5,-8.5,-14.54
2010,11,6,-10.79,-11.96
2010,11,7,-6.62,-13.92
2010,11,8,-5.14,-14.38
2010,11,9,-7.48,-14.61
2010,11,10,-7.99,-13.61
2010,11,11,-6.27,-8.84
2010,11,12,-8.06,-14.3
2010,11,13,-9.2,-16.46
2010,11,14,-8.63,-13.99
2010,11,15,-6.03,-12.34
2010,11,16,-7.12,-13.09
2010,11,17,-6.56,-12.56
2010,11,18,-7.22,-13.87
2010,11,19,-8.74,-16.48
2010,11,20,-9.33,-17.83
2010,11,21,-9.68,-18.01
2010,11,22,-10.12,-18.07
2010,11,23,-9.41,-16.93
2010,11,24,-8.85,-14.14
2010,11,25,-10.65,-16.94
2010,11,26,-11.14,-18.28
2010,11,27,-9.88,-15.92
2010,11,28,-9.34,-16.0
2010,11,29,-8.26,-14.84
2010,11,30,-7.65,-16.4
2010,12,1,-8.68,-14.31
2010,12,2,-9.18,-14.33
2010,12,3,-7.79,-14.89
2010,12,4,-8.16,-15.75
2010,12,5,-6.89,-12.43
2010,12,6,-4.15,-12.21
2010,12,7,-7.04,-15.23
2010,12,8,-4.76,-14.69
2010,12,9,-2.02,-12.15
2010,12,10,-2.6,-7.28
2010,12,11,-0.75,-5.72
2010,12,12,-1.48,-5.34
2010,12,13,-2.26,-5.78
2010,12,14,-1.91,-5.49
2010,12,15,-1.31,-6.18
2010,12,16,-1.06,-6.03
2010,12,17,-0.62,-4.27
2010,12,18,1.25,-5.86
2010,12,19,-1.54,-7.25
2010,12,20,-1.2,-6.79
2010,12,21,-0.9,-8.14
2010,12,22,0.47,-4.48
2010,12,23,-0.95,-6.25
2010,12,24,-0.94,-6.53
2010,12,25,-1.97,-5.91
2010,12,26,-2.91,-7.27
2010,12,27,-3.19,-7.93
2010,12,28,-3.17,-8.38
2010,12,29,-3.57,-6.79
2010,12,30,-3.92,-5.99
2010,12,31,-1.39,-7.39
2011,1,1,-1.77,-8.63
2011,1,2,-0.52,-5.83
2011,1,3,-1.76,-7.59
2011,1,4,-3.89,-5.93
2011,1,5,-1.84,-5.65
2011,1,6,-1.1,-3.61
2011,1,7,0.1,-6.86
2011,1,8,-1.56,-8.5
2011,1,9,-1.72,-10.0
2011,1,10,-2.4,-9.77
2011,1,11,-2.16,-9.17
2011,1,12,-1.36,-7.92
2011,1,13,0.43,-4.12
2011,1,14,-0.35,-5.93
2011,1,15,-0.04,-8.17
2011,1,16,-0.57,-8.53
2011,1,17,-0.25,-5.84
2011,1,18,-1.39,-4.99
2011,1,19,-0.71,-5.96
2011,1,20,-2.07,-8.21
2011,1,21,-4.29,-7.63
2011,1,22,-0.8,-5.93
2011,1,23,-1.4,-8.36
2011,1,24,-1.49,-4.5
2011,1,25,-1.7,-6.8
2011,1,26,-2.96,-8.74
2011,1,27,-1.38,-9.6
2011,1,28,-2.45,-7.63
2011,1,29,-2.63,-9.1
2011,1,30,-1.77,-6.68
2011,1,31,-3.95,-10.0
2011,2,1,-1.58,-7.92
2011,2,2,-3.68,-10.09
2011,2,3,-4.06,-10.7
2011,2,4,-4.45,-7.23
2011,2,5,-4.83,-9.16
2011,2,6,-4.3,-11.68
2011,2,7,-4.6,-10.98
2011,2,8,-4.34,-13.0
2011,2,9,-5.63,-12.7
2011,2,10,-6.27,-14.66
2011,2,11,-9.58,-16.74
2011,2,12,-9.34,-17.01
2011,2,13,-8.34,-17.02
2011,2,14,-7.84,-16.19
2011,2,15,-5.83,-16.23
2011,2,16,-1.59,-10.97
2011,2,17,-2.54,-7.78
2011,2,18,-7.7,-14.05
2011,2,19,-8.54,-15.8
2011,2,20,-7.92,-14.21
2011,2,21,-9.61,-15.37
2011,2,22,-8.28,-15.42
2011,2,23,-10.34,-16.37
2011,2,24,-10.19,-16.51
2011,2,25,-11.18,-17.88
2011,2,26,-13.32,-19.73
2011,2,27,-13.95,-22.0
2011,2,28,-14.41,-20.62
2011,3,1,-11.24,-19.28
2011,3,2,-10.08,-13.93
2011,3,3,-4.75,-10.05
2011,3,4,-6.18,-9.95
2011,3,5,-10.43,-17.23
2011,3,6,-10.49,-18.39
2011,3,7,-8.96,-15.72
2011,3,8,-11.81,-18.67
2011,3,9,-14.4,-20.81
2011,3,10,-14.65,-18.3
2011,3,11,-14.36,-20.5
2011,3,12,-16.18,-21.88
2011,3,13,-13.63,-17.09
2011,3,14,-14.01,-18.01
2011,3,15,-12.87,-16.76
2011,3,16,-10.48,-13.8
2011,3,17,-5.77,-10.13
2011,3,18,-7.82,-16.06
2011,3,19,-16.31,-19.07
2011,3,20,-14.57,-20.47
2011,3,21,-13.84,-17.74
2011,3,22,-15.29,-19.62
2011,3,23,-12.49,-19.92
2011,3,24,-8.2,-13.07
2011,3,25,-12.14,-16.42
2011,3,26,-14.67,-19.29
2011,3,27,-14.62,-20.54
2011,3,28,-14.02,-19.44
2011,3,29,-6.97,-17.12
2011,3,30,-7.89,-9.73
2011,3,31,-6.44,-10.62
2011,4,1,-9.11,-14.82
2011,4,2,-13.35,-17.52
2011,4,3,-15.45,-19.02
2011,4,4,-14.38,-16.27
2011,4,5,-13.0,-14.98
2011,4,6,-11.53,-14.38
2011,4,7,-11.45,-12.8
2011,4,8,-9.06,-12.05
2011,4,9,-12.5,-15.11
2011,4,10,-12.72,-18.23
2011,4,11,-18.49,-21.77
2011,4,12,-21.76,-24.14
2011,4,13,-17.66,-22.48
2011,4,14,-14.52,-19.81
2011,4,15,-18.33,-23.48
2011,4,16,-23.26,-25.91
2011,4,17,-22.42,-26.02
2011,4,18,-21.63,-25.02
2011,4,19,-23.34,-27.5
2011,4,20,-22.72,-27.31
2011,4,21,-18.37,-24.92
2011,4,22,-17.36,-21.64
2011,4,23,-21.76,-23.4
2011,4,24,-19.12,-23.31
2011,4,25,-14.18,-21.21
2011,4,26,-14.17,-18.45
2011,4,27,-18.57,-25.26
2011,4,28,-22.1,-26.33
2011,4,29,-17.05,-21.22
2011,4,30,-19.63,-21.32
2011,5,1,-20.93,-23.56
2011,5,2,-17.28,-22.06
2011,5,3,-18.54,-21.04
2011,5,4,-19.28,-22.9
2011,5,5,-19.84,-22.84
2011,5,6,-11.38,-20.22
2011,5,7,-9.28,-11.14
2011,5,8,-7.92,-11.44
2011,5,9,-7.81,-9.42
2011,5,10,-9.69,-13.96
2011,5,11,-14.26,-19.31
2011,5,12,-19.58,-25.52
2011,5,13,-24.85,-26.91
2011,5,14,-19.94,-25.22
2011,5,15,-20.18,-25.15
2011,5,16,-24.86,-26.94
2011,5,17,-23.02,-24.7
2011,5,18,-21.93,-24.44
2011,5,19,-21.68,-27.21
2011,5,20,-25.53,-27.19
2011,5,21,-22.99,-29.24
2011,5,22,-24.3,-29.0
2011,5,23,-22.5,-27.27
2011,5,24,-23.81,-28.32
2011,5,25,-20.46,-23.61
2011,5,26,-16.91,-21.08
2011,5,27,-15.55,-19.77
2011,5,28,-16.0,-19.39
2011,5,29,-19.6,-25.19
2011,5,30,-25.26,-26.64
2011,5,31,-18.7,-25.46
2011,6,1,-14.97,-18.53
2011,6,2,-11.8,-14.99
2011,6,3,-13.2,-18.37
2011,6,4,-15.11,-17.97
2011,6,5,-16.27,-19.38
2011,6,6,-19.66,-25.95
2011,6,7,-26.21,-27.82
2011,6,8,-26.58,-28.49
2011,6,9,-22.41,-26.6
2011,6,10,-19.33,-23.41
2011,6,11,-19.74,-24.23
2011,6,12,-19.92,-21.22
2011,6,13,-19.28,-23.83
2011,6,14,-17.75,-24.59
2011,6,15,-14.08,-17.63
2011,6,16,-15.07,-22.15
2011,6,17,-22.97,-29.61
2011,6,18,-20.42,-27.58
2011,6,19,-20.36,-22.79
2011,6,20,-20.79,-22.54
2011,6,21,-19.16,-21.73
2011,6,22,-19.16,-23.03
2011,6,23,-22.5,-27.8
2011,6,24,-21.9,-27.8
2011,6,25,-12.37,-21.46
2011,6,26,-11.83,-14.91
2011,6,27,-12.38,-18.29
2011,6,28,-17.13,-20.1
2011,6,29,-21.06,-25.52
2011,6,30,-19.14,-22.37
2011,7,1,-14.27,-19.43
2011,7,2,-13.5,-15.25
2011,7,3,-10.24,-13.72
2011,7,4,-9.5,-14.82
2011,7,5,-11.4,-17.04
2011,7,6,-12.12,-14.22
2011,7,7,-12.3,-13.24
2011,7,8,-12.59,-20.73
2011,7,9,-14.43,-20.42
2011,7,10,-15.33,-24.71
2011,7,11,-14.39,-22.64
2011,7,12,-14.93,-20.22
2011,7,13,-19.19,-20.25
2011,7,14,-19.02,-24.78
2011,7,15,-14.39,-18.72
2011,7,16,-13.6,-15.54
2011,7,17,-16.41,-24.77
2011,7,18,-24.87,-28.25
2011,7,19,-24.63,-27.89
2011,7,20,-24.26,-25.88
2011,7,21,-22.27,-25.48
2011,7,22,-16.93,-22.08
2011,7,23,-15.56,-19.68
2011,7,24,-14.83,-19.86
2011,7,25,-20.29,-22.33
2011,7,26,-21.04,-21.71
2011,7,27,-17.98,-21.88
2011,7,28,-16.61,-18.64
2011,7,29,-14.81,-17.16
2011,7,30,-12.86,-14.75
2011,7,31,-13.11,-19.76
2011,8,1,-20.16,-27.06
2011,8,2,-16.9,-25.91
2011,8,3,-18.55,-25.67
2011,8,4,-17.81,-26.18
2011,8,5,-12.13,-16.87
2011,8,6,-13.08,-15.98
2011,8,7,-12.42,-17.17
2011,8,8,-17.39,-20.31
2011,8,9,-17.22,-20.91
2011,8,10,-16.32,-23.61
2011,8,11,-11.96,-15.73
2011,8,12,-12.48,-14.25
2011,8,13,-13.95,-17.61
2011,8,14,-15.03,-16.95
2011,8,15,-17.25,-21.5
2011,8,16,-20.76,-24.67
2011,8,17,-23.66,-26.46
2011,8,18,-22.79,-24.67
2011,8,19,-20.75,-24.03
2011,8,20,-21.05,-24.8
2011,8,21,-19.06,-25.07
2011,8,22,-25.5,-28.33
2011,8,23,-28.03,-30.9
2011,8,24,-25.15,-29.27
2011,8,25,-21.63,-26.6
2011,8,26,-24.23,-27.07
2011,8,27,-20.64,-27.26
2011,8,28,-23.01,-27.1
2011,8,29,-21.21,-27.31
2011,8,30,-20.64,-23.85
2011,8,31,-24.4,-28.06
2011,9,1,-12.13,-25.06
2011,9,2,-10.76,-16.71
2011,9,3,-16.49,-22.67
2011,9,4,-17.41,-22.91
2011,9,5,-14.18,-19.37
2011,9,6,-13.29,-16.8
2011,9,7,-11.72,-14.99
2011,9,8,-13.37,-21.25
2011,9,9,-20.9,-26.94
2011,9,10,-21.35,-27.75
2011,9,11,-23.94,-27.02
2011,9,12,-27.15,-29.75
2011,9,13,-25.98,-30.04
2011,9,14,-20.21,-27.51
2011,9,15,-21.44,-25.76
2011,9,16,-21.83,-25.53
2011,9,17,-22.28,-27.78
2011,9,18,-21.34,-25.83
2011,9,19,-18.18,-23.48
2011,9,20,-20.88,-25.39
2011,9,21,-17.8,-22.83
2011,9,22,-20.27,-25.75
2011,9,23,-19.13,-25.56
2011,9,24,-18.19,-21.4
2011,9,25,-18.63,-24.21
2011,9,26,-15.7,-24.89
2011,9,27,-15.36,-21.72
2011,9,28,-16.49,-22.53
2011,9,29,-17.02,-24.25
2011,9,30,-19.99,-25.45
2011,10,1,-19.07,-24.89
2011,10,2,-20.75,-26.4
2011,10,3,-20.21,-27.48
2011,10,4,-21.01,-25.69
2011,10,5,-17.46,-25.22
2011,10,6,-19.16,-24.78
2011,10,7,-20.09,-25.98
2011,10,8,-23.42,-28.87
2011,10,9,-16.78,-26.47
2011,10,10,-14.06,-19.46
2011,10,11,-17.59,-21.74
2011,10,12,-17.69,-21.93
2011,10,13,-17.34,-22.82
2011,10,14,-17.03,-23.79
2011,10,15,-14.88,-21.94
2011,10,16,-15.89,-21.71
2011,10,17,-15.72,-23.15
2011,10,18,-17.61,-22.84
2011,10,19,-17.27,-24.75
2011,10,20,-18.45,-24.51
2011,10,21,-16.36,-25.22
2011,10,22,-13.67,-21.45
2011,10,23,-9.88,-14.68
2011,10,24,-10.22,-17.12
2011,10,25,-14.18,-20.72
2011,10,26,-15.29,-21.52
2011,10,27,-13.73,-23.02
2011,10,28,-11.72,-21.73
2011,10,29,-12.61,-20.46
2011,10,30,-14.86,-22.29
2011,10,31,-12.93,-22.09
2011,11,1,-10.59,-17.15
2011,11,2,-9.62,-18.07
2011,11,3,-10.99,-18.89
2011,11,4,-10.65,-19.77
2011,11,5,-8.4,-13.84
2011,11,6,-9.99,-12.69
2011,11,7,-9.78,-13.47
2011,11,8,-8.67,-13.35
2011,11,9,-8.29,-10.42
2011,11,10,-7.66,-10.84
2011,11,11,-6.35,-12.23
2011,11,12,-7.77,-13.3
2011,11,13,-6.32,-13.73
2011,11,14,-7.43,-15.02
2011,11,15,-7.6,-17.04
2011,11,16,-5.6,-12.64
2011,11,17,-6.03,-13.25
2011,11,18,-4.33,-10.42
2011,11,19,-3.01,-9.0
2011,11,20,-2.74,-9.9
2011,11,21,-4.01,-11.46
2011,11,22,-6.19,-10.74
2011,11,23,-3.24,-7.69
2011,11,24,-3.16,-5.1
2011,11,25,-2.72,-9.29
2011,11,26,-4.97,-11.16
2011,11,27,-6.31,-9.29
2011,11,28,-5.63,-9.49
2011,11,29,-5.85,-12.02
2011,11,30,-7.0,-12.71
2011,12,1,-4.42,-10.01
2011,12,2,-4.14,-9.96
2011,12,3,-3.68,-8.73
2011,12,4,-4.08,-8.43
2011,12,5,-5.15,-9.74
2011,12,6,-4.91,-12.35
2011,12,7,-5.82,-13.28
2011,12,8,-7.07,-12.99
2011,12,9,-5.3,-13.75
2011,12,10,-5.84,-13.5
2011,12,11,-4.91,-12.76
2011,12,12,-4.82,-12.71
2011,12,13,-6.23,-13.22
2011,12,14,-6.45,-12.71
2011,12,15,-5.38,-12.62
2011,12,16,-1.68,-11.53
2011,12,17,1.44,-7.02
2011,12,18,0.63,-4.25
2011,12,19,-1.82,-6.06
2011,12,20,0.4,-6.7
2011,12,21,-0.27,-5.48
2011,12,22,-1.25,-6.43
2011,12,23,-1.56,-5.4
2011,12,24,-3.22,-6.35
2011,12,25,-2.05,-6.41
2011,12,26,-2.55,-8.74
2011,12,27,-2.14,-8.98
2011,12,28,-3.57,-8.08
2011,12,29,-1.04,-6.55
2011,12,30,-1.14,-7.07
2011,12,31,-2.02,-7.37
2012,1,1,-3.9,-9.31
2012,1,2,-3.29,-7.22
2012,1,3,-4.07,-6.16
2012,1,4,-1.5,-4.13
2012,1,5,-0.14,-2.89
2012,1,6,-0.95,-3.62
2012,1,7,-0.96,-5.43
2012,1,8,-0.97,-6.42
2012,1,9,-2.55,-4.86
2012,1,10,-3.85,-5.47
2012,1,11,-1.87,-7.81
2012,1,12,-3.25,-9.81
2012,1,13,-3.94,-9.9
2012,1,14,-3.49,-9.85
2012,1,15,-2.51,-6.08
2012,1,16,-2.99,-6.46
2012,1,17,-2.5,-7.85
2012,1,18,-2.94,-6.35
2012,1,19,-3.46,-7.83
2012,1,20,-3.07,-9.94
2012,1,21,-3.55,-9.18
2012,1,22,-3.52,-8.23
2012,1,23,-2.92,-8.63
2012,1,24,-3.59,-8.37
2012,1,25,-3.82,-9.24
2012,1,26,-4.04,-9.29
2012,1,27,-4.7,-9.24
2012,1,28,-5.56,-9.11
2012,1,29,-3.08,-7.55
2012,1,30,-4.3,-10.0
2012,1,31,-4.46,-9.6
2012,2,1,-2.82,-7.72
2012,2,2,-4.85,-9.67
2012,2,3,-4.56,-8.53
2012,2,4,-4.02,-7.98
2012,2,5,-2.05,-7.25
2012,2,6,-4.55,-8.54
2012,2,7,-3.87,-9.05
2012,2,8,-3.58,-8.62
2012,2,9,-4.78,-10.85
2012,2,10,-6.01,-10.5
2012,2,11,-5.47,-9.63
2012,2,12,-6.39,-9.86
2012,2,13,-6.26,-10.71
2012,2,14,-6.59,-11.28
2012,2,15,-7.51,-12.44
2012,2,16,-7.65,-12.42
2012,2,17,-5.76,-11.26
2012,2,18,-5.33,-10.06
2012,2,19,-7.17,-12.12
2012,2,20,-7.63,-11.37
2012,2,21,-8.9,-12.6
2012,2,22,-6.82,-11.71
2012,2,23,-8.1,-11.1
2012,2,24,-7.17,-11.2
2012,2,25,-6.23,-8.57
2012,2,26,-3.19,-6.67
2012,2,27,-3.09,-5.5
2012,2,28,-5.07,-6.79
2012,2,29,-6.21,-10.36
2012,3,1,-8.36,-11.61
2012,3,2,-9.02,-11.8
2012,3,3,-10.15,-12.89
2012,3,4,-8.62,-13.11
2012,3,5,-7.02,-12.27
2012,3,6,-10.52,-14.39
2012,3,7,-13.38,-16.27
2012,3,8,-13.51,-16.78
2012,3,9,-14.4,-18.13
2012,3,10,-12.38,-17.32
2012,3,11,-11.55,-15.58
2012,3,12,-11.14,-14.61
2012,3,13,-14.79,-18.96
2012,3,14,-15.23,-20.11
2012,3,15,-11.47,-18.56
2012,3,16,-7.92,-16.61
2012,3,17,-10.87,-14.76
2012,3,18,-12.63,-16.25
2012,3,19,-13.81,-18.06
2012,3,20,-14.84,-18.3
2012,3,21,-15.82,-19.59
2012,3,22,-18.51,-22.27
2012,3,23,-17.61,-22.97
2012,3,24,-18.08,-21.89
2012,3,25,-20.34,-24.15
2012,3,26,-16.76,-23.85
2012,3,27,-15.67,-21.9
2012,3,28,-13.82,-18.9
2012,3,29,-12.13,-13.77
2012,3,30,-12.41,-16.51
2012,3,31,-16.37,-18.53
2012,4,1,-14.69,-18.8
2012,4,2,-18.55,-21.8
2012,4,3,-17.02,-20.63
2012,4,4,-17.04,-22.01
2012,4,5,-14.99,-22.23
2012,4,6,-14.31,-15.74
2012,4,7,-13.34,-16.1
2012,4,8,-16.13,-19.52
2012,4,9,-15.36,-18.71
2012,4,10,-14.12,-16.6
2012,4,11,-16.24,-20.42
2012,4,12,-14.16,-20.77
2012,4,13,-13.76,-17.67
2012,4,14,-18.2,-20.31
2012,4,15,-20.53,-24.79
2012,4,16,-15.64,-24.73
2012,4,17,-12.12,-16.14
2012,4,18,-11.72,-13.63
2012,4,19,-13.82,-19.43
2012,4,20,-16.59,-20.08
2012,4,21,-16.34,-21.19
2012,4,22,-21.93,-23.96
2012,4,23,-18.57,-26.65
2012,4,24,-15.25,-18.89
2012,4,25,-19.29,-23.3
2012,4,26,-23.39,-25.72
2012,4,27,-14.52,-23.7
2012,4,28,-15.96,-21.43
2012,4,29,-16.06,-21.74
2012,4,30,-19.07,-22.26
2012,5,1,-21.94,-24.49
2012,5,2,-24.16,-27.09
2012,5,3,-24.92,-27.17
2012,5,4,-22.52,-24.9
2012,5,5,-16.95,-22.06
2012,5,6,-13.15,-17.39
2012,5,7,-9.31,-12.56
2012,5,8,-12.21,-17.41
2012,5,9,-18.65,-29.75
2012,5,10,-23.37,-29.88
2012,5,11,-14.97,-22.96
2012,5,12,-11.8,-15.57
2012,5,13,-12.47,-16.62
2012,5,14,-17.11,-21.58
2012,5,15,-18.89,-22.1
2012,5,16,-12.33,-18.61
2012,5,17,-15.16,-20.56
2012,5,18,-19.85,-21.19
2012,5,19,-21.12,-23.33
2012,5,20,-23.41,-26.5
2012,5,21,-26.14,-29.45
2012,5,22,-29.23,-32.6
2012,5,23,-25.75,-30.84
2012,5,24,-28.93,-32.13
2012,5,25,-31.71,-34.69
2012,5,26,-27.79,-33.65
2012,5,27,-19.41,-26.68
2012,5,28,-20.58,-22.69
2012,5,29,-19.54,-23.19
2012,5,30,-21.04,-25.98
2012,5,31,-25.97,-30.58
2012,6,1,-30.11,-31.99
2012,6,2,-30.43,-32.09
2012,6,3,-27.59,-33.21
2012,6,4,-27.15,-31.07
2012,6,5,-24.25,-27.81
2012,6,6,-26.09,-28.13
2012,6,7,-24.36,-26.39
2012,6,8,-26.1,-28.74
2012,6,9,-28.31,-32.34
2012,6,10,-23.84,-28.03
2012,6,11,-24.71,-26.8
2012,6,12,-20.09,-25.16
2012,6,13,-10.86,-20.23
2012,6,14,-10.3,-13.88
2012,6,15,-12.96,-14.93
2012,6,16,-15.16,-17.02
2012,6,17,-14.3,-19.81
2012,6,18,-12.16,-14.14
2012,6,19,-12.98,-15.45
2012,6,20,-15.56,-18.56
2012,6,21,-18.83,-24.11
2012,6,22,-18.68,-23.52
2012,6,23,-14.95,-20.47
2012,6,24,-17.76,-27.02
2012,6,25,-27.11,-30.6
2012,6,26,-19.01,-28.1
2012,6,27,-15.5,-18.58
2012,6,28,-12.74,-16.26
2012,6,29,-9.26,-15.52
2012,6,30,-8.65,-16.16
2012,7,1,-15.18,-17.95
2012,7,2,-17.11,-22.98
2012,7,3,-22.46,-24.54
2012,7,4,-19.4,-26.99
2012,7,5,-18.63,-22.42
2012,7,6,-14.22,-19.32
2012,7,7,-20.2,-22.86
2012,7,8,-23.23,-27.32
2012,7,9,-25.63,-29.28
2012,7,10,-25.82,-28.98
2012,7,11,-26.23,-28.97
2012,7,12,-27.61,-29.3
2012,7,13,-12.33,-28.06
2012,7,14,-14.36,-20.29
2012,7,15,-17.83,-20.78
2012,7,16,-17.78,-20.53
2012,7,17,-18.58,-25.41
2012,7,18,-20.92,-25.54
2012,7,19,-21.9,-27.29
2012,7,20,-26.96,-29.0
2012,7,21,-25.1,-29.25
2012,7,22,-25.68,-29.08
2012,7,23,-25.35,-28.33
2012,7,24,-24.51,-27.77
2012,7,25,-27.22,-29.43
2012,7,26,-24.61,-32.27
2012,7,27,-24.5,-26.92
2012,7,28,-27.35,-31.33
2012,7,29,-31.21,-33.71
2012,7,30,-28.91,-31.99
2012,7,31,-27.54,-29.82
2012,8,1,-27.49,-30.66
2012,8,2,-29.94,-33.64
2012,8,3,-25.61,-32.0
2012,8,4,-21.95,-26.19
2012,8,5,-22.3,-28.38
2012,8,6,-28.78,-31.02
2012,8,7,-24.58,-29.97
2012,8,8,-24.1,-29.56
2012,8,9,-22.93,-25.17
2012,8,10,-22.59,-25.26
2012,8,11,-18.91,-24.05
2012,8,12,-19.24,-23.74
2012,8,13,-16.47,-19.82
2012,8,14,-19.91,-23.16
2012,8,15,-21.85,-24.89
2012,8,16,-23.45,-27.73
2012,8,17,-21.68,-24.3
2012,8,18,-21.13,-23.12
2012,8,19,-23.35,-28.33
2012,8,20,-26.25,-29.21
2012,8,21,-28.6,-30.45
2012,8,22,-27.35,-30.56
2012,8,23,-25.55,-27.03
2012,8,24,-18.9,-27.66
2012,8,25,-11.07,-17.95
2012,8,26,-12.31,-14.05
2012,8,27,-14.11,-16.51
2012,8,28,-12.13,-16.22
2012,8,29,-15.57,-19.38
2012,8,30,-17.28,-20.79
2012,8,31,-20.31,-26.42
2012,9,1,-26.04,-28.91
2012,9,2,-19.93,-28.37
2012,9,3,-14.31,-19.21
2012,9,4,-14.93,-17.96
2012,9,5,-17.43,-20.08
2012,9,6,-20.65,-25.64
2012,9,7,-26.18,-28.62
2012,9,8,-25.52,-29.16
2012,9,9,-27.8,-29.98
2012,9,10,-24.02,-30.08
2012,9,11,-26.35,-30.77
2012,9,12,-27.27,-31.7
2012,9,13,-24.96,-30.58
2012,9,14,-24.57,-28.87
2012,9,15,-26.08,-31.0
2012,9,16,-26.53,-31.75
2012,9,17,-25.03,-27.08
2012,9,18,-25.63,-29.22
2012,9,19,-23.98,-30.27
2012,9,20,-18.05,-25.48
2012,9,21,-17.04,-23.5
2012,9,22,-18.0,-24.58
2012,9,23,-19.65,-24.96
2012,9,24,-22.27,-26.45
2012,9,25,-17.15,-22.37
2012,9,26,-15.27,-17.94
2012,9,27,-9.75,-14.84
2012,9,28,-11.21,-18.29
2012,9,29,-15.71,-20.24
2012,9,30,-14.73,-19.24
2012,10,1,-15.79,-18.1
2012,10,2,-15.61,-16.97
2012,10,3,-12.7,-17.14
2012,10,4,-13.16,-19.38
2012,10,5,-16.18,-21.38
2012,10,6,-15.42,-22.21
2012,10,7,-19.92,-24.64
2012,10,8,-21.19,-26.94
2012,10,9,-20.5,-28.16
2012,10,10,-16.88,-25.21
2012,10,11,-12.25,-19.68
2012,10,12,-11.32,-20.92
