-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8734 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN     MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
YEAR,MO,DY,WS10M_MAX,WS10M_MIN
1995,6,15,10.17,8.28
1995,6,16,8.05,2.65
1995,6,17,8.44,4.94
1995,6,18,8.89,2.57
1995,6,19,8.99,6.12
1995,6,20,8.48,1.46
1995,6,21,15.98,8.37
1995,6,22,11.52,6.36
1995,6,23,9.45,6.02
1995,6,24,10.16,3.62
1995,6,25,9.56,1.89
1995,6,26,5.13,0.15
1995,6,27,9.53,3.31
1995,6,28,13.26,7.29
1995,6,29,12.43,6.84
1995,6,30,14.22,10.62
1995,7,1,15.44,12.08
1995,7,2,11.74,5.26
1995,7,3,11.69,8.36
1995,7,4,12.22,7.72
1995,7,5,13.8,9.06
1995,7,6,18.37,8.98
1995,7,7,32.17,7.82
1995,7,8,36.69,17.8
1995,7,9,23.25,12.83
1995,7,10,30.76,20.27
1995,7,11,24.34,6.33
1995,7,12,23.27,8.19
1995,7,13,25.63,21.47
1995,7,14,23.26,16.09
1995,7,15,22.36,10.54
1995,7,16,12.18,3.87
1995,7,17,12.75,5.44
1995,7,18,15.79,12.43
1995,7,19,17.07,8.72
1995,7,20,10.93,7.93
1995,7,21,10.94,6.89
1995,7,22,7.86,1.7
1995,7,23,15.65,5.75
1995,7,24,16.78,11.05
1995,7,25,14.34,9.06
1995,7,26,15.89,12.88
1995,7,27,26.67,11.68
1995,7,28,29.33,9.52
1995,7,29,23.67,11.97
1995,7,30,23.97,17.04
1995,7,31,17.13,6.0
1995,8,1,19.68,7.93
1995,8,2,21.9,7.79
1995,8,3,10.08,4.42
1995,8,4,12.43,5.84
1995,8,5,12.17,2.99
1995,8,6,8.21,1.0
1995,8,7,8.56,5.84
1995,8,8,8.0,4.59
1995,8,9,11.31,6.2
1995,8,10,10.81,6.32
1995,8,11,7.96,3.89
1995,8,12,8.92,3.02
1995,8,13,9.29,4.75
1995,8,14,10.94,5.86
1995,8,15,12.53,3.13
1995,8,16,12.91,6.16
1995,8,17,10.36,3.53
1995,8,18,10.97,4.72
1995,8,19,7.38,1.82
1995,8,20,11.43,7.79
1995,8,21,10.19,3.55
1995,8,22,9.56,5.09
1995,8,23,6.79,0.78
1995,8,24,6.52,3.55
1995,8,25,9.02,6.34
1995,8,26,9.45,4.23
1995,8,27,8.8,6.09
1995,8,28,9.04,3.35
1995,8,29,12.26,5.17
1995,8,30,9.36,1.53
1995,8,31,14.58,4.7
1995,9,1,27.19,16.17
1995,9,2,17.07,3.04
1995,9,3,24.43,4.29
1995,9,4,26.53,11.96
1995,9,5,12.34,6.32
1995,9,6,10.33,3.83
1995,9,7,6.47,3.22
1995,9,8,8.57,5.71
1995,9,9,6.8,4.46
1995,9,10,8.11,4.25
1995,9,11,8.16,0.37
1995,9,12,9.34,3.52
1995,9,13,9.54,4.13
1995,9,14,8.77,2.44
1995,9,15,8.47,3.47
1995,9,16,8.34,4.16
1995,9,17,12.47,5.31
1995,9,18,12.86,7.21
1995,9,19,7.05,4.38
1995,9,20,7.24,3.09
1995,9,21,22.23,6.63
1995,9,22,21.58,12.16
1995,9,23,21.64,7.17
1995,9,24,9.34,4.28
1995,9,25,9.56,2.08
1995,9,26,6.44,3.09
1995,9,27,16.73,2.84
1995,9,28,17.29,3.05
1995,9,29,13.77,5.46
1995,9,30,15.21,10.19
1995,10,1,11.17,4.34
1995,10,2,10.14,4.53
1995,10,3,10.37,6.7
1995,10,4,8.75,3.86
1995,10,5,9.42,1.65
1995,10,6,9.03,3.5
1995,10,7,11.28,5.58
1995,10,8,11.22,4.58
1995,10,9,10.29,6.74
1995,10,10,11.46,7.71
1995,10,11,11.63,2.63
1995,10,12,9.86,3.07
1995,10,13,28.81,10.18
1995,10,14,24.8,11.93
1995,10,15,20.0,9.6
1995,10,16,9.07,4.58
1995,10,17,12.77,4.43
1995,10,18,12.78,3.4
1995,10,19,11.99,3.37
1995,10,20,15.1,9.98
1995,10,21,9.63,3.23
1995,10,22,11.78,3.66
1995,10,23,9.48,4.52
1995,10,24,9.8,2.89
1995,10,25,9.71,1.7
1995,10,26,12.34,5.76
1995,10,27,8.92,4.6
1995,10,28,8.83,6.05
1995,10,29,10.51,4.76
1995,10,30,10.27,4.67
1995,10,31,12.43,8.54
1995,11,1,8.79,5.18
1995,11,2,9.75,5.86
1995,11,3,10.17,5.99
1995,11,4,10.56,5.43
1995,11,5,10.92,7.37
1995,11,6,11.09,8.06
1995,11,7,9.75,6.99
1995,11,8,10.23,7.3
1995,11,9,10.31,4.38
1995,11,10,11.79,8.61
1995,11,11,11.97,3.89
1995,11,12,9.05,3.14
1995,11,13,11.4,3.41
1995,11,14,12.17,8.14
1995,11,15,12.19,10.22
1995,11,16,12.79,9.25
1995,11,17,10.81,3.03
1995,11,18,9.72,4.61
1995,11,19,10.3,1.6
1995,11,20,7.23,4.35
1995,11,21,16.19,7.45
1995,11,22,11.95,5.01
1995,11,23,10.75,7.26
1995,11,24,9.26,6.02
1995,11,25,8.22,0.69
1995,11,26,7.89,1.57
1995,11,27,5.39,2.35
1995,11,28,10.72,5.86
1995,11,29,10.6,8.57
1995,11,30,8.35,3.24
1995,12,1,6.47,3.49
1995,12,2,5.03,0.23
1995,12,3,6.65,1.98
1995,12,4,11.32,6.71
1995,12,5,9.61,4.29
1995,12,6,6.77,1.04
1995,12,7,8.11,4.1
1995,12,8,9.58,5.72
1995,12,9,9.48,2.45
1995,12,10,10.35,2.56
1995,12,11,9.83,6.03
1995,12,12,10.1,4.37
1995,12,13,14.01,8.84
1995,12,14,14.93,13.44
1995,12,15,13.78,1.07
1995,12,16,14.6,5.12
1995,12,17,14.92,6.17
1995,12,18,10.31,0.72
1995,12,19,11.24,8.52
1995,12,20,12.07,3.57
1995,12,21,12.59,1.93
1995,12,22,7.93,3.31
1995,12,23,9.14,1.54
1995,12,24,5.95,0.88
1995,12,25,9.35,2.89
1995,12,26,8.47,2.27
1995,12,27,8.23,4.42
1995,12,28,6.01,0.45
1995,12,29,12.94,5.89
1995,12,30,10.23,1.52
1995,12,31,7.93,1.09
1996,1,1,4.7,0.89
1996,1,2,6.33,3.95
1996,1,3,12.19,6.03
1996,1,4,11.89,3.35
1996,1,5,7.65,2.56
1996,1,6,8.52,3.77
1996,1,7,8.45,0.26
1996,1,8,7.19,0.34
1996,1,9,4.71,2.23
1996,1,10,10.48,4.34
1996,1,11,14.6,10.55
1996,1,12,17.64,15.02
1996,1,13,16.18,3.33
1996,1,14,9.58,1.05
1996,1,15,12.41,3.88
1996,1,16,13.94,1.04
1996,1,17,10.12,1.66
1996,1,18,17.96,10.8
1996,1,19,17.16,2.94
1996,1,20,13.34,5.95
1996,1,21,7.87,0.88
1996,1,22,18.4,6.55
1996,1,23,17.75,2.59
1996,1,24,9.21,1.13
1996,1,25,10.37,4.2
1996,1,26,14.14,10.65
1996,1,27,16.36,13.14
1996,1,28,24.52,17.08
1996,1,29,24.49,10.06
1996,1,30,12.67,8.33
1996,1,31,14.04,12.62
1996,2,1,13.81,6.23
1996,2,2,9.23,0.49
1996,2,3,13.64,8.76
1996,2,4,11.83,3.52
1996,2,5,7.86,1.92
1996,2,6,8.88,2.6
1996,2,7,8.94,1.59
1996,2,8,8.56,2.32
1996,2,9,9.06,3.85
1996,2,10,7.7,4.12
1996,2,11,10.6,7.26
1996,2,12,10.91,0.13
1996,2,13,9.46,3.94
1996,2,14,17.52,7.66
1996,2,15,16.32,1.82
1996,2,16,9.91,6.14
1996,2,17,12.49,8.75
1996,2,18,13.63,7.7
1996,2,19,9.5,2.59
1996,2,20,9.89,2.79
1996,2,21,8.75,1.81
1996,2,22,7.26,2.63
1996,2,23,22.93,2.44
1996,2,24,25.94,4.74
1996,2,25,9.15,4.61
1996,2,26,15.84,8.84
1996,2,27,15.42,9.51
1996,2,28,20.08,15.27
1996,2,29,18.97,11.72
1996,3,1,13.07,7.88
1996,3,2,12.87,6.18
1996,3,3,10.4,4.14
1996,3,4,10.62,3.09
1996,3,5,8.84,1.99
1996,3,6,8.15,1.85
1996,3,7,7.18,3.78
1996,3,8,16.27,7.58
1996,3,9,12.59,1.53
1996,3,10,7.47,3.91
1996,3,11,12.49,3.71
1996,3,12,11.14,6.17
1996,3,13,20.08,11.19
1996,3,14,16.35,4.67
1996,3,15,11.79,4.75
1996,3,16,18.94,5.69
1996,3,17,19.54,3.79
1996,3,18,9.99,3.89
1996,3,19,7.88,1.96
1996,3,20,18.63,8.2
1996,3,21,13.55,2.63
1996,3,22,11.98,0.57
1996,3,23,12.18,7.75
1996,3,24,9.38,4.38
1996,3,25,13.69,5.61
1996,3,26,11.83,4.82
1996,3,27,15.28,5.38
1996,3,28,21.76,15.7
1996,3,29,20.04,10.38
1996,3,30,11.23,8.07
1996,3,31,14.85,7.44
1996,4,1,8.2,3.61
1996,4,2,10.54,6.11
1996,4,3,15.06,5.42
1996,4,4,13.78,8.77
1996,4,5,12.98,3.42
1996,4,6,8.97,2.71
1996,4,7,8.59,4.37
1996,4,8,10.59,4.56
1996,4,9,12.83,6.94
1996,4,10,15.05,10.59
1996,4,11,10.25,6.24
1996,4,12,13.73,4.76
1996,4,13,17.06,6.25
1996,4,14,9.43,3.91
1996,4,15,8.73,3.31
1996,4,16,12.39,5.6
1996,4,17,14.57,1.59
1996,4,18,8.02,4.82
1996,4,19,13.13,4.83
1996,4,20,11.52,6.7
1996,4,21,14.45,11.14
1996,4,22,12.41,6.18
1996,4,23,9.66,4.64
1996,4,24,9.57,5.12
1996,4,25,12.39,6.0
1996,4,26,8.55,2.58
1996,4,27,5.54,2.42
1996,4,28,6.18,0.24
1996,4,29,11.49,0.25
1996,4,30,12.04,9.97
1996,5,1,11.99,6.11
1996,5,2,7.3,5.65
1996,5,3,10.02,6.46
1996,5,4,9.91,6.36
1996,5,5,9.67,5.03
1996,5,6,7.86,3.59
1996,5,7,16.03,4.48
1996,5,8,17.64,11.82
1996,5,9,30.53,15.66
1996,5,10,32.65,20.48
1996,5,11,20.21,2.19
1996,5,12,14.99,4.07
1996,5,13,11.52,5.38
1996,5,14,10.48,4.9
1996,5,15,10.67,5.5
1996,5,16,9.39,3.66
1996,5,17,9.89,5.7
1996,5,18,8.82,3.69
1996,5,19,7.05,3.83
1996,5,20,7.69,5.15
1996,5,21,8.71,5.1
1996,5,22,7.01,4.19
1996,5,23,9.63,5.09
1996,5,24,11.11,8.21
1996,5,25,11.8,7.86
1996,5,26,7.81,5.11
1996,5,27,22.06,5.36
1996,5,28,22.45,5.68
1996,5,29,9.14,3.52
1996,5,30,8.87,3.22
1996,5,31,7.8,3.15
1996,6,1,7.92,3.55
1996,6,2,14.42,6.32
1996,6,3,18.46,12.91
1996,6,4,21.43,15.67
1996,6,5,24.75,10.87
1996,6,6,28.88,20.7
1996,6,7,20.84,6.55
1996,6,8,9.4,4.46
1996,6,9,10.24,4.8
1996,6,10,10.95,5.59
1996,6,11,10.0,3.31
1996,6,12,8.79,5.06
1996,6,13,11.45,3.67
1996,6,14,14.38,9.42
1996,6,15,9.29,7.41
1996,6,16,7.26,3.27
1996,6,17,14.67,4.46
1996,6,18,23.97,14.82
1996,6,19,20.08,5.03
1996,6,20,11.93,3.27
1996,6,21,18.82,10.27
1996,6,22,18.43,5.31
1996,6,23,4.71,2.5
1996,6,24,16.69,3.64
1996,6,25,17.16,11.6
1996,6,26,17.9,10.57
1996,6,27,9.98,5.61
1996,6,28,10.12,3.63
1996,6,29,9.66,5.88
1996,6,30,7.86,3.02
1996,7,1,8.94,6.56
1996,7,2,10.64,7.29
1996,7,3,10.76,5.72
1996,7,4,8.99,6.34
1996,7,5,9.37,7.43
1996,7,6,10.66,6.66
1996,7,7,12.15,5.84
1996,7,8,12.19,7.11
1996,7,9,11.84,4.67
1996,7,10,8.63,4.42
1996,7,11,8.59,4.26
1996,7,12,7.03,4.98
1996,7,13,9.2,5.24
1996,7,14,7.51,1.83
1996,7,15,6.11,2.68
1996,7,16,9.74,4.54
1996,7,17,11.25,7.54
1996,7,18,12.26,8.38
1996,7,19,10.84,8.77
1996,7,20,12.57,8.87
1996,7,21,11.88,6.02
1996,7,22,14.58,8.4
1996,7,23,10.96,4.77
1996,7,24,8.88,5.58
1996,7,25,5.89,1.92
1996,7,26,5.79,1.11
1996,7,27,8.51,1.31
1996,7,28,13.13,6.74
1996,7,29,13.0,2.82
1996,7,30,11.29,4.76
1996,7,31,12.2,4.97
1996,8,1,19.02,8.12
1996,8,2,19.23,15.07
1996,8,3,16.37,14.97
1996,8,4,14.59,8.46
1996,8,5,9.16,1.09
1996,8,6,7.97,4.42
1996,8,7,7.8,3.39
1996,8,8,10.55,1.83
1996,8,9,7.63,0.58
1996,8,10,8.8,4.12
1996,8,11,17.46,7.18
1996,8,12,15.37,2.66
1996,8,13,11.73,8.03
1996,8,14,10.36,5.89
1996,8,15,14.88,10.55
1996,8,16,15.14,8.34
1996,8,17,18.83,8.77
1996,8,18,18.16,10.31
1996,8,19,9.02,5.0
1996,8,20,11.79,7.46
1996,8,21,13.18,9.73
1996,8,22,12.18,8.73
1996,8,23,13.97,7.0
1996,8,24,24.17,10.77
1996,8,25,22.3,14.1
1996,8,26,13.91,8.85
1996,8,27,10.5,1.61
1996,8,28,10.37,6.38
1996,8,29,12.28,8.66
1996,8,30,15.59,9.01
1996,8,31,9.53,5.06
1996,9,1,7.62,3.25
1996,9,2,4.61,1.33
1996,9,3,8.92,4.65
1996,9,4,11.7,7.21
1996,9,5,11.28,5.79
1996,9,6,9.78,4.12
1996,9,7,17.45,8.35
1996,9,8,21.23,16.19
1996,9,9,21.27,16.87
1996,9,10,21.85,18.23
1996,9,11,18.02,8.89
1996,9,12,16.66,9.74
1996,9,13,17.77,10.06
1996,9,14,11.25,4.99
1996,9,15,9.63,3.6
1996,9,16,11.16,6.25
1996,9,17,9.32,4.02
1996,9,18,8.26,3.46
1996,9,19,7.76,4.26
1996,9,20,9.8,3.47
1996,9,21,16.55,7.61
1996,9,22,7.9,1.52
1996,9,23,9.5,6.55
1996,9,24,20.65,2.5
1996,9,25,18.87,3.84
1996,9,26,9.39,4.59
1996,9,27,10.17,3.02
1996,9,28,11.72,6.07
1996,9,29,11.86,8.15
1996,9,30,11.75,3.51
1996,10,1,10.26,6.72
1996,10,2,11.75,6.63
1996,10,3,12.14,6.64
1996,10,4,11.32,8.29
1996,10,5,10.38,6.09
1996,10,6,9.93,4.57
1996,10,7,18.09,6.12
1996,10,8,25.33,18.85
1996,10,9,18.15,10.47
1996,10,10,17.83,13.03
1996,10,11,13.36,4.23
1996,10,12,9.35,2.0
1996,10,13,9.8,4.18
1996,10,14,15.3,10.28
1996,10,15,14.83,1.95
1996,10,16,9.56,2.61
1996,10,17,12.27,6.15
1996,10,18,7.84,2.19
1996,10,19,28.24,7.43
1996,10,20,25.63,5.6
1996,10,21,11.43,6.75
1996,10,22,10.88,2.74
1996,10,23,13.42,7.89
1996,10,24,10.88,0.24
1996,10,25,8.31,4.77
1996,10,26,9.76,4.08
1996,10,27,10.94,4.22
1996,10,28,14.03,8.2
1996,10,29,13.57,6.94
1996,10,30,15.22,8.56
1996,10,31,21.89,14.96
1996,11,1,20.77,15.81
1996,11,2,16.2,8.69
1996,11,3,9.52,4.82
1996,11,4,8.42,3.66
1996,11,5,8.87,4.77
1996,11,6,9.14,4.83
1996,11,7,8.79,4.32
1996,11,8,8.79,2.95
1996,11,9,10.0,2.57
1996,11,10,9.73,3.9
1996,11,11,12.38,2.47
1996,11,12,18.16,11.57
1996,11,13,18.64,16.4
1996,11,14,24.29,18.12
1996,11,15,18.41,11.5
1996,11,16,12.97,4.56
1996,11,17,9.51,4.93
1996,11,18,10.07,1.15
1996,11,19,7.56,1.41
1996,11,20,12.44,5.62
1996,11,21,13.9,8.59
1996,11,22,10.34,3.65
1996,11,23,10.41,4.93
1996,11,24,9.71,3.28
1996,11,25,9.35,1.28
1996,11,26,27.11,9.09
1996,11,27,28.57,16.86
1996,11,28,18.5,11.31
1996,11,29,14.17,4.14
1996,11,30,7.62,4.01
1996,12,1,11.49,1.58
1996,12,2,7.21,0.4
1996,12,3,12.43,4.65
1996,12,4,20.77,13.03
1996,12,5,17.1,3.71
1996,12,6,9.2,3.47
1996,12,7,12.13,5.11
1996,12,8,13.96,11.59
1996,12,9,14.3,10.95
1996,12,10,14.27,10.5
1996,12,11,15.69,11.37
1996,12,12,12.66,2.66
1996,12,13,9.71,3.83
1996,12,14,10.88,2.79
1996,12,15,10.08,6.08
1996,12,16,8.43,1.42
1996,12,17,9.71,3.1
1996,12,18,5.76,0.09
1996,12,19,5.6,3.29
1996,12,20,24.12,5.83
1996,12,21,24.59,16.08
1996,12,22,18.82,12.55
1996,12,23,25.07,14.27
1996,12,24,13.62,3.98
1996,12,25,6.77,1.55
1996,12,26,4.74,0.56
1996,12,27,5.77,3.3
1996,12,28,7.13,4.77
1996,12,29,12.72,5.57
1996,12,30,9.68,3.33
1996,12,31,9.22,0.64
1997,1,1,8.89,3.32
1997,1,2,8.06,5.37
1997,1,3,8.09,1.53
1997,1,4,9.22,1.01
1997,1,5,10.77,3.03
1997,1,6,8.32,4.09
1997,1,7,4.66,1.66
1997,1,8,6.76,0.16
1997,1,9,6.8,4.44
1997,1,10,7.82,0.08
1997,1,11,7.95,0.82
1997,1,12,8.71,2.27
1997,1,13,10.25,1.86
1997,1,14,6.46,1.68
1997,1,15,10.83,3.71
1997,1,16,7.6,1.64
1997,1,17,8.89,0.42
1997,1,18,24.19,7.78
1997,1,19,23.79,14.53
1997,1,20,13.24,2.16
1997,1,21,8.93,5.97
1997,1,22,7.81,0.47
1997,1,23,13.77,3.52
1997,1,24,20.18,9.91
1997,1,25,14.04,6.25
1997,1,26,14.33,2.16
1997,1,27,9.55,2.62
1997,1,28,13.49,8.93
1997,1,29,13.03,7.98
1997,1,30,12.21,0.95
1997,1,31,7.76,0.18
1997,2,1,9.74,0.98
1997,2,2,9.22,4.3
1997,2,3,9.12,2.71
1997,2,4,9.44,4.51
1997,2,5,15.17,6.6
1997,2,6,16.69,10.63
1997,2,7,10.34,2.18
1997,2,8,11.94,3.39
1997,2,9,18.26,10.19
1997,2,10,12.0,3.02
1997,2,11,8.06,2.19
1997,2,12,9.98,2.2
1997,2,13,10.39,5.12
1997,2,14,10.4,2.52
1997,2,15,5.78,2.15
1997,2,16,9.87,4.88
1997,2,17,11.5,5.02
1997,2,18,9.72,3.25
1997,2,19,7.96,1.28
1997,2,20,16.59,8.99
1997,2,21,15.35,7.81
1997,2,22,25.71,13.49
1997,2,23,13.54,5.6
1997,2,24,6.02,3.55
1997,2,25,13.33,2.38
1997,2,26,14.8,4.61
1997,2,27,10.24,5.93
1997,2,28,9.52,5.07
1997,3,1,9.71,4.75
1997,3,2,8.98,4.6
1997,3,3,9.51,3.58
1997,3,4,8.59,4.21
1997,3,5,19.26,8.03
1997,3,6,19.68,10.93
1997,3,7,10.62,5.99
1997,3,8,10.53,1.88
1997,3,9,13.17,2.88
1997,3,10,14.71,8.81
1997,3,11,10.04,3.13
1997,3,12,8.95,6.54
1997,3,13,10.23,6.18
1997,3,14,11.42,6.95
1997,3,15,12.03,8.74
1997,3,16,10.53,6.16
1997,3,17,12.28,9.04
1997,3,18,10.39,4.61
1997,3,19,14.84,4.01
1997,3,20,12.93,2.76
1997,3,21,10.15,3.29
1997,3,22,10.21,4.82
1997,3,23,10.69,7.67
1997,3,24,19.21,10.48
1997,3,25,19.14,11.14
1997,3,26,11.02,3.74
1997,3,27,13.12,7.7
1997,3,28,16.08,10.57
1997,3,29,15.12,3.81
1997,3,30,7.02,3.65
1997,3,31,7.12,0.75
1997,4,1,7.69,1.6
1997,4,2,7.99,2.58
1997,4,3,11.36,5.17
1997,4,4,9.77,6.74
1997,4,5,9.19,6.17
1997,4,6,11.21,5.98
1997,4,7,9.33,4.27
1997,4,8,13.95,7.17
1997,4,9,24.98,14.63
1997,4,10,23.22,15.22
1997,4,11,14.89,3.96
1997,4,12,4.36,1.6
1997,4,13,8.79,3.13
1997,4,14,10.5,6.3
1997,4,15,10.63,6.43
1997,4,16,7.33,4.28
1997,4,17,9.65,4.38
1997,4,18,9.84,6.91
1997,4,19,10.99,6.06
1997,4,20,9.75,5.38
1997,4,21,7.2,4.62
1997,4,22,7.56,3.44
1997,4,23,6.69,3.31
1997,4,24,9.42,4.73
1997,4,25,12.62,5.62
1997,4,26,12.33,6.9
1997,4,27,12.46,7.33
1997,4,28,13.22,2.01
1997,4,29,9.98,1.32
1997,4,30,13.24,9.76
1997,5,1,11.44,6.31
1997,5,2,12.18,3.19
1997,5,3,11.66,3.27
1997,5,4,20.39,12.37
1997,5,5,18.43,5.72
1997,5,6,9.39,3.38
1997,5,7,11.28,2.62
1997,5,8,12.32,7.87
1997,5,9,13.63,4.88
1997,5,10,8.61,3.25
1997,5,11,7.63,0.35
1997,5,12,9.34,5.74
1997,5,13,10.43,6.9
1997,5,14,11.62,5.72
1997,5,15,24.52,10.0
1997,5,16,24.19,8.24
1997,5,17,9.12,4.02
1997,5,18,8.0,4.62
1997,5,19,7.85,5.64
1997,5,20,9.3,3.69
1997,5,21,13.87,6.43
1997,5,22,11.67,6.28
1997,5,23,7.23,4.52
1997,5,24,11.9,5.23
1997,5,25,8.5,3.88
1997,5,26,10.17,6.48
1997,5,27,8.92,4.84
1997,5,28,8.04,3.88
1997,5,29,8.33,0.73
1997,5,30,9.57,4.91
1997,5,31,9.64,6.2
1997,6,1,11.41,7.09
1997,6,2,10.14,4.11
1997,6,3,8.67,2.89
1997,6,4,9.27,6.2
1997,6,5,7.63,2.14
1997,6,6,10.39,3.22
1997,6,7,10.25,5.51
1997,6,8,5.25,0.87
1997,6,9,18.37,2.69
1997,6,10,21.23,12.03
1997,6,11,11.6,4.61
1997,6,12,11.65,6.48
1997,6,13,11.1,4.34
1997,6,14,8.83,5.35
1997,6,15,6.22,3.12
1997,6,16,11.12,5.6
1997,6,17,15.76,11.98
1997,6,18,15.25,8.14
1997,6,19,20.13,11.05
1997,6,20,21.23,9.12
1997,6,21,15.34,9.74
1997,6,22,13.61,10.2
1997,6,23,14.37,5.2
1997,6,24,11.43,7.2
1997,6,25,11.27,6.35
1997,6,26,11.44,7.49
1997,6,27,9.24,5.73
1997,6,28,7.78,3.77
1997,6,29,10.21,1.29
1997,6,30,16.65,10.86
1997,7,1,12.98,3.89
1997,7,2,11.43,6.71
1997,7,3,11.51,6.73
1997,7,4,12.75,9.84
1997,7,5,10.1,4.85
1997,7,6,14.56,8.77
1997,7,7,18.62,12.9
1997,7,8,12.51,6.79
1997,7,9,8.28,1.94
1997,7,10,10.96,5.94
1997,7,11,9.7,2.66
1997,7,12,11.76,6.68
1997,7,13,11.0,8.61
1997,7,14,12.35,5.26
1997,7,15,15.73,8.61
1997,7,16,18.03,12.85
1997,7,17,23.1,16.29
1997,7,18,19.03,11.12
1997,7,19,10.91,7.1
1997,7,20,10.38,2.85
1997,7,21,7.33,3.46
1997,7,22,11.97,7.87
1997,7,23,11.2,8.35
1997,7,24,9.62,5.43
1997,7,25,9.88,6.77
1997,7,26,11.68,4.62
1997,7,27,13.68,9.41
1997,7,28,10.29,4.99
1997,7,29,12.34,8.81
1997,7,30,7.64,4.01
1997,7,31,9.35,4.74
1997,8,1,10.15,3.91
1997,8,2,10.46,6.2
1997,8,3,13.93,6.89
1997,8,4,13.95,1.12
1997,8,5,9.16,0.5
1997,8,6,9.25,6.95
1997,8,7,25.2,7.99
1997,8,8,24.16,2.05
1997,8,9,15.12,1.92
1997,8,10,13.58,6.54
1997,8,11,11.56,6.98
1997,8,12,13.17,9.08
1997,8,13,13.58,7.33
1997,8,14,12.53,9.19
1997,8,15,28.35,14.13
1997,8,16,22.17,10.3
1997,8,17,9.91,7.07
1997,8,18,9.07,6.24
1997,8,19,10.96,5.51
1997,8,20,17.69,3.83
1997,8,21,25.22,16.28
1997,8,22,23.08,13.0
1997,8,23,14.81,9.43
1997,8,24,15.89,3.95
1997,8,25,9.04,4.53
1997,8,26,21.62,8.97
1997,8,27,20.65,4.21
1997,8,28,9.7,4.87
1997,8,29,9.0,5.78
1997,8,30,19.82,9.1
1997,8,31,18.53,6.34
1997,9,1,14.44,7.2
1997,9,2,14.22,8.06
1997,9,3,10.26,5.8
1997,9,4,10.87,7.44
1997,9,5,8.69,3.46
1997,9,6,11.81,6.81
1997,9,7,14.25,8.6
1997,9,8,14.85,4.11
1997,9,9,10.25,4.54
1997,9,10,11.27,6.12
1997,9,11,9.5,3.95
1997,9,12,8.82,4.7
1997,9,13,7.53,4.05
1997,9,14,10.78,3.09
1997,9,15,11.29,7.59
1997,9,16,10.02,7.56
1997,9,17,9.06,2.87
1997,9,18,9.43,5.26
1997,9,19,11.1,3.12
1997,9,20,11.63,2.72
1997,9,21,9.36,2.28
1997,9,22,10.09,2.61
1997,9,23,9.51,1.28
1997,9,24,8.57,3.86
1997,9,25,9.11,3.19
1997,9,26,8.01,3.15
1997,9,27,10.43,5.81
1997,9,28,10.65,3.53
1997,9,29,5.88,1.82
1997,9,30,3.7,0.58
1997,10,1,9.99,3.84
1997,10,2,10.35,4.71
1997,10,3,9.77,7.21
1997,10,4,12.75,8.77
1997,10,5,18.5,11.44
1997,10,6,20.56,15.28
1997,10,7,24.93,13.14
1997,10,8,29.17,25.01
1997,10,9,26.58,20.04
1997,10,10,19.47,8.15
1997,10,11,8.97,1.36
1997,10,12,7.14,4.75
1997,10,13,7.26,3.08
1997,10,14,11.38,8.31
1997,10,15,8.92,3.16
1997,10,16,8.22,4.26
1997,10,17,9.42,6.71
1997,10,18,9.28,5.3
1997,10,19,6.34,0.29
1997,10,20,5.08,1.18
1997,10,21,7.17,1.56
1997,10,22,9.26,6.54
1997,10,23,10.14,6.22
1997,10,24,12.4,4.37
1997,10,25,13.93,4.75
1997,10,26,10.13,6.87
1997,10,27,10.26,5.35
1997,10,28,11.96,9.36
1997,10,29,10.17,4.82
1997,10,30,10.53,3.6
1997,10,31,7.07,3.84
1997,11,1,11.71,6.18
1997,11,2,11.58,4.74
1997,11,3,8.71,0.13
1997,11,4,17.28,3.4
1997,11,5,18.0,10.96
1997,11,6,11.37,5.88
1997,11,7,10.07,6.41
1997,11,8,8.09,4.19
1997,11,9,8.45,2.53
1997,11,10,7.58,2.61
1997,11,11,9.55,2.64
1997,11,12,9.99,3.36
1997,11,13,11.31,2.14
1997,11,14,9.38,3.0
1997,11,15,10.34,7.82
1997,11,16,12.78,5.88
1997,11,17,12.3,4.13
1997,11,18,9.43,1.83
1997,11,19,10.64,4.69
1997,11,20,11.66,5.85
1997,11,21,11.76,4.45
1997,11,22,9.96,2.27
1997,11,23,10.98,2.81
1997,11,24,9.93,4.58
1997,11,25,10.93,1.43
1997,11,26,8.71,2.77
1997,11,27,9.33,3.25
1997,11,28,11.25,7.92
1997,11,29,25.3,11.81
1997,11,30,23.85,21.75
1997,12,1,22.72,15.17
1997,12,2,14.07,10.51
1997,12,3,16.73,11.52
1997,12,4,11.47,7.43
1997,12,5,11.5,6.08
1997,12,6,8.37,1.5
1997,12,7,8.67,1.8
1997,12,8,8.35,0.46
1997,12,9,8.78,3.14
1997,12,10,8.89,2.14
1997,12,11,19.25,7.82
1997,12,12,19.53,15.86
1997,12,13,15.49,8.84
1997,12,14,15.12,11.7
